elapsed_ms,tps,lat_avg_ms,event
500,1780.000,5.000,
1000,2100.000,4.114,
1500,1900.000,4.632,
2000,2120.000,4.038,
2500,1880.000,4.628,
3000,1963.928,4.439,
3500,2240.000,3.875,
4000,2284.569,3.754,
4500,2444.890,3.516,
5000,2160.000,4.009,
5500,2240.000,3.839,
6000,2244.489,3.804,
6500,3100.000,2.587,
7000,2464.930,3.472,
7500,2164.329,4.028,
8000,2260.000,3.796,
8500,2300.000,3.670,
9000,2440.000,3.459,
9500,2484.970,3.395,
10000,2380.000,3.622,
10500,2024.048,4.307,
11000,2240.000,3.857,
11500,2264.529,3.805,
12000,1122.244,8.054,
12500,320.000,31.500,
13000,300.000,31.267,
13500,300.000,32.267,
14000,320.641,31.625,
14500,300.601,31.733,
15000,300.000,32.067,
15500,320.641,31.812,
16000,300.000,32.000,
16500,300.000,32.533,
17000,320.000,31.375,
17500,160.000,32.250,
18000,180.000,79.556,
18500,160.000,57.750,
19000,180.000,57.333,
19500,180.361,57.667,
20000,160.000,58.250,
20500,180.361,57.222,
21000,160.000,58.500,
21500,180.361,58.000,
22000,160.000,58.000,
22500,180.361,57.667,
23000,160.000,57.375,
23500,180.361,56.000,
24000,180.361,57.000,
24500,160.000,58.250,
25000,260.521,39.538,
25500,300.601,33.733,
26000,1640.000,5.512,
26500,1603.206,5.650,
27000,1860.000,4.763,
27500,1963.928,4.449,
28000,2600.000,3.177,
28500,2064.128,4.223,
29000,2220.000,3.865,
29500,2260.000,3.867,
30000,2084.168,4.192,
30500,2180.000,3.945,
31000,1880.000,4.617,
31500,1663.327,5.398,
32000,1923.848,4.448,
32500,1960.000,4.490,
33000,1920.000,4.625,
33500,1903.808,4.621,
34000,2080.000,4.135,
34500,2220.000,3.937,
35000,2180.000,3.972,
35500,2180.000,3.945,
36000,2464.930,3.398,
36500,2224.449,3.874,
37000,2484.970,3.379,
37500,1840.000,4.826,
38000,1960.000,4.439,
38500,1880.000,4.755,
39000,2020.000,4.307,
39500,1262.525,7.238,
40000,300.000,31.533,
40500,320.641,32.062,
41000,300.000,32.467,
41500,300.601,32.600,
42000,300.000,32.800,
42500,300.000,32.400,
43000,300.601,32.133,
43500,220.000,41.818,
44000,180.000,58.000,
44500,140.000,67.000,
45000,180.361,57.444,
45500,160.321,57.625,
46000,180.361,57.778,
46500,180.000,57.111,
47000,160.000,58.500,
47500,180.000,58.667,
48000,160.321,58.125,
48500,160.000,58.125,
49000,180.361,57.556,
49500,180.000,58.111,
50000,160.321,55.750,
50500,180.361,56.222,
51000,280.561,36.571,
51500,781.563,12.436,
52000,1503.006,6.147,
52500,1563.126,5.744,
53000,1800.000,4.900,
53500,1920.000,4.625,
54000,1720.000,5.256,
54500,2144.289,4.037,
55000,1943.888,4.495,
55500,2080.000,4.115,
56000,1940.000,4.454,
56500,2200.000,3.973,
57000,1863.727,4.699,
57500,1960.000,4.582,
58000,2240.000,3.848,
58500,2084.168,4.202,
59000,1940.000,4.474,
59500,1963.928,4.480,
60000,2500.000,3.344,
60500,2200.000,3.873,
61000,2220.000,3.829,
61500,2384.770,3.563,
62000,2540.000,3.339,
62500,2144.289,4.056,
63000,2580.000,3.264,
63500,2284.569,3.711,
64000,1880.000,4.713,
64500,2020.000,4.366,
65000,1220.000,7.148,
65500,320.641,31.562,
66000,320.000,31.188,
66500,300.601,31.733,
67000,300.000,32.667,
67500,320.641,31.875,
68000,300.000,32.133,
68500,300.601,31.867,
69000,200.000,50.900,
69500,160.000,57.500,
70000,180.361,57.667,
70500,160.000,57.500,
71000,180.361,57.556,
71500,160.000,57.875,
72000,180.361,57.778,
72500,180.361,57.222,
73000,160.000,57.750,
73500,180.000,57.333,
74000,160.321,57.625,
74500,180.361,56.889,
75000,180.361,57.667,
75500,160.000,56.750,
76000,200.401,53.500,
76500,320.641,30.625,
77000,560.000,17.214,
77500,1863.727,4.817,
78000,1883.768,4.734,
78500,2180.000,3.936,
79000,2500.000,3.424,
79500,1883.768,4.670,
80000,2120.000,4.142,
80500,2140.000,4.019,
81000,2620.000,3.191,
81500,2384.770,3.613,
82000,2244.489,3.920,
82500,2440.000,3.475,
83000,2304.609,3.757,
83500,2464.930,3.488,
84000,2104.208,4.124,
84500,2160.000,3.972,
85000,2324.649,3.716,
85500,1980.000,4.424,
86000,2184.369,3.908,
86500,2720.000,3.037,
87000,2404.810,3.533,
87500,2180.000,3.917,
88000,1840.000,3.500,
88500,1683.367,6.655,
89000,2044.088,4.225,
89500,2064.128,4.223,
90000,2180.000,3.954,
90500,2720.000,3.066,
91000,2384.770,3.555,
91500,2464.930,3.358,
92000,340.000,27.941,
92500,320.000,31.438,
93000,300.000,32.067,
93500,300.601,31.800,
94000,300.000,32.533,
94500,300.601,32.333,
95000,320.000,32.438,
95500,260.000,37.769,
96000,160.000,58.625,
96500,160.321,58.875,
97000,180.000,59.000,
97500,160.000,58.250,
98000,180.000,58.000,
98500,160.321,58.000,
99000,180.000,58.556,
99500,160.321,58.875,
100000,160.000,58.250,
100500,180.000,57.778,
101000,180.361,57.333,
101500,160.000,58.500,
102000,180.000,57.889,
102500,160.321,58.250,
103000,180.361,57.444,
103500,120.000,83.500,
104000,280.561,33.786,
104500,1380.000,6.928,
105000,1563.126,5.782,
105500,2260.000,3.761,
106000,2140.000,4.037,
106500,2685.371,3.075,
107000,2505.010,3.352,
107500,2280.000,3.772,
107527,0.000,0.000,
