metric,value,notes
NUM_CLIENT_DIRS,3,client* folders under eval
NUM_CLIENTS_MERGED,3,clients with CSV data
TOTAL_THROUGHPUT,882.1 Tx/sec,sum of all clients
AVG_LATENCY,3.293 ms,across all batches all clients
P50_LATENCY,3.3 ms,
P95_LATENCY,4.7 ms,
P99_LATENCY,5.6 ms,
TOTAL_SLOW_COMMITS,0,0.0%
TOTAL_CONFLICT_COMMITS,29225,
