metric,value,notes
NUM_CLIENT_DIRS,3,client* folders under eval
NUM_CLIENTS_MERGED,3,clients with CSV data
TOTAL_THROUGHPUT,600.2 Tx/sec,sum of all clients
AVG_LATENCY,4.799 ms,across all batches all clients
P50_LATENCY,4.7 ms,
P95_LATENCY,6.1 ms,
P99_LATENCY,7.7 ms,
TOTAL_SLOW_COMMITS,19762,100.0%
TOTAL_CONFLICT_COMMITS,0,
