elapsed_ms,tps,lat_avg_ms,event
77000,180.000,57.444,
77500,160.321,57.250,
78000,180.000,57.333,
78500,160.000,56.875,
79000,180.000,57.556,
79500,180.361,56.667,
80000,100.000,57.000,
80500,280.561,48.857,
81000,801.603,12.425,
81500,1803.607,4.878,
82000,1883.768,4.585,
82500,2160.000,3.991,
83000,2404.810,3.517,
83500,1820.000,4.769,
84000,2020.000,4.248,
84500,2164.329,3.926,
85000,2440.000,3.434,
85500,2344.689,3.615,
86000,2180.000,3.972,
86500,2244.489,3.750,
87000,2344.689,3.590,
87500,2324.649,3.690,
88000,2040.000,4.176,
88500,2244.489,3.786,
89000,2160.000,3.907,
89500,2064.128,4.204,
90000,2164.329,3.935,
90500,2700.000,3.030,
91000,2344.689,3.556,
91500,2040.000,4.176,
92000,1680.000,3.226,
92500,1943.888,6.289,
93000,2060.000,4.165,
93500,2100.000,4.048,
94000,2124.248,4.094,
94500,2705.411,3.081,
95000,2340.000,3.556,
95500,2000.000,4.150,
96000,340.681,28.824,
96500,300.000,31.733,
97000,320.641,31.750,
97500,300.601,31.933,
98000,300.000,32.800,
98500,300.000,32.133,
99000,300.601,32.467,
99500,240.000,38.833,
100000,180.361,58.556,
100500,160.000,58.625,
101000,160.321,59.000,
101500,180.000,58.111,
102000,160.000,58.000,
102500,180.361,57.778,
103000,160.321,58.750,
103500,180.000,58.778,
104000,160.321,58.500,
104500,180.361,57.667,
105000,160.000,57.250,
105500,180.000,58.222,
106000,160.321,58.000,
106500,180.000,57.778,
107000,180.361,57.667,
107500,240.000,38.333,
108000,420.842,24.429,
108500,1360.000,6.721,
109000,1583.166,5.671,
109500,2480.000,3.355,
110000,2064.128,4.175,
110500,2585.170,3.202,
111000,2444.890,3.418,
111500,2540.000,3.291,
111623,2032.520,2.240,
