metric,value,notes
NUM_CLIENT_DIRS,3,client* folders under eval
NUM_CLIENTS_MERGED,3,clients with CSV data
TOTAL_THROUGHPUT,390.6 Tx/sec,sum of all clients
AVG_LATENCY,7.470 ms,across all batches all clients
P50_LATENCY,7.3 ms,
P95_LATENCY,10.2 ms,
P99_LATENCY,12.1 ms,
TOTAL_SLOW_COMMITS,2626,20.3%
TOTAL_CONFLICT_COMMITS,10310,
