metric,value,notes
NUM_CLIENT_DIRS,3,client* folders under eval
NUM_CLIENTS_MERGED,3,clients with CSV data
TOTAL_THROUGHPUT,874.9 Tx/sec,sum of all clients
AVG_LATENCY,17.011 ms,across all batches all clients
P50_LATENCY,17.4 ms,
P95_LATENCY,22.2 ms,
P99_LATENCY,23.8 ms,
TOTAL_SLOW_COMMITS,5495,10.0%
TOTAL_CONFLICT_COMMITS,49606,
