metric,value,notes
NUM_CLIENT_DIRS,3,client* folders under eval
NUM_CLIENTS_MERGED,3,clients with CSV data
TOTAL_THROUGHPUT,382.6 Tx/sec,sum of all clients
AVG_LATENCY,7.631 ms,across all batches all clients
P50_LATENCY,7.5 ms,
P95_LATENCY,10.4 ms,
P99_LATENCY,12.1 ms,
TOTAL_SLOW_COMMITS,10172,80.2%
TOTAL_CONFLICT_COMMITS,2508,
