metric,value,notes
NUM_CLIENT_DIRS,3,client* folders under eval
NUM_CLIENTS_MERGED,3,clients with CSV data
TOTAL_THROUGHPUT,714.5 Tx/sec,sum of all clients
AVG_LATENCY,4.078 ms,across all batches all clients
P50_LATENCY,4.1 ms,
P95_LATENCY,5.2 ms,
P99_LATENCY,6.2 ms,
TOTAL_SLOW_COMMITS,14063,60.3%
TOTAL_CONFLICT_COMMITS,9278,
