metric,value,notes
NUM_CLIENT_DIRS,3,client* folders under eval
NUM_CLIENTS_MERGED,3,clients with CSV data
TOTAL_THROUGHPUT,739.7 Tx/sec,sum of all clients
AVG_LATENCY,3.938 ms,across all batches all clients
P50_LATENCY,4.0 ms,
P95_LATENCY,5.2 ms,
P99_LATENCY,6.0 ms,
TOTAL_SLOW_COMMITS,19314,80.0%
TOTAL_CONFLICT_COMMITS,4833,
