metric,value,notes
NUM_CLIENT_DIRS,3,client* folders under eval
NUM_CLIENTS_MERGED,3,clients with CSV data
TOTAL_THROUGHPUT,549.3 Tx/sec,sum of all clients
AVG_LATENCY,27.130 ms,across all batches all clients
P50_LATENCY,27.6 ms,
P95_LATENCY,33.6 ms,
P99_LATENCY,35.5 ms,
TOTAL_SLOW_COMMITS,34654,100.0%
TOTAL_CONFLICT_COMMITS,0,
