metric,value,notes
NUM_CLIENT_DIRS,3,client* folders under eval
NUM_CLIENTS_MERGED,3,clients with CSV data
TOTAL_THROUGHPUT,437.6 Tx/sec,sum of all clients
AVG_LATENCY,6.671 ms,across all batches all clients
P50_LATENCY,6.6 ms,
P95_LATENCY,9.1 ms,
P99_LATENCY,11.4 ms,
TOTAL_SLOW_COMMITS,0,0.0%
TOTAL_CONFLICT_COMMITS,14516,
