elapsed_ms,tps,lat_avg_ms,event
500,17000.000,4.624,
1000,16032.064,4.700,
1500,18400.000,4.446,
2000,16032.064,5.088,
2500,17800.000,4.472,
3000,14629.259,5.685,
3500,14200.000,6.000,
4000,14629.259,5.685,
4500,11222.445,7.821,
5000,12000.000,7.133,
5500,10400.000,8.500,
6000,9800.000,9.082,
6500,9018.036,9.889,
7000,9819.639,9.245,stable
7500,10000.000,8.900,
8000,9819.639,9.245,
8500,9418.838,9.362,
9000,9600.000,9.375,
9500,9200.000,9.935,
10000,9400.000,9.319,
10500,9018.036,9.867,
11000,10020.040,9.120,
11500,10000.000,8.940,
12000,10220.441,8.588,
12500,10020.040,9.000,
13000,9418.838,9.383,
13500,10000.000,8.940,
14000,10020.040,9.020,
14500,10220.441,8.706,
15000,9600.000,9.083,
15500,9819.639,9.102,
16000,10400.000,8.654,
16500,9800.000,9.020,
17000,10020.040,8.680,
17500,9800.000,8.796,crash_follower2
18000,10020.040,8.860,
18500,10000.000,8.680,
19000,9819.639,9.102,
19500,9600.000,8.958,
20000,9800.000,9.163,
20500,10020.040,8.920,
21000,10621.242,8.245,
21500,10000.000,8.960,
22000,9800.000,9.000,post_crash
22500,9800.000,9.122,
23000,10000.000,8.720,
23500,10220.441,8.451,
24000,10400.000,8.269,
24500,11222.445,7.839,
25000,10020.040,8.740,
25500,10000.000,8.780,
26000,10600.000,8.472,
26500,10000.000,8.780,
27000,9819.639,9.102,
27500,10420.842,8.519,
28000,9418.838,9.191,
28500,10020.040,8.860,
29000,10000.000,8.780,
29500,10020.040,8.600,
30000,11000.000,7.873,
30500,10420.842,8.250,
31000,10200.000,8.569,
31500,10200.000,8.608,
32000,10420.842,8.481,
32500,10000.000,8.800,
33000,9600.000,8.875,
33500,10020.040,8.880,
34000,10220.441,8.529,
34500,10200.000,8.608,
35000,9819.639,9.020,
35500,9819.639,8.796,
36000,10621.242,8.302,
36500,11000.000,7.964,
37000,10420.842,8.615,
37500,10800.000,8.204,
38000,10200.000,8.627,
38500,10420.842,8.596,
39000,10200.000,8.608,
39500,10200.000,8.392,
40000,10400.000,8.673,
40500,10200.000,8.569,
41000,10020.040,9.000,
41500,10200.000,8.490,
42000,10220.441,8.569,
42500,10400.000,8.442,
43000,11022.044,8.018,
43500,11022.044,8.036,
44000,11422.846,7.772,
44500,10000.000,8.740,
45000,10420.842,8.519,
45500,11200.000,7.839,
46000,11000.000,7.964,
46500,10821.643,8.278,
47000,11000.000,8.018,
47500,10020.040,8.760,
48000,10000.000,8.760,
48500,10420.842,8.269,
49000,10420.842,8.692,
49500,9400.000,9.213,
50000,10600.000,8.415,
50500,9819.639,8.796,
51000,10200.000,8.569,
51500,9819.639,8.816,
52000,10420.842,8.404,
52500,9800.000,9.082,
53000,10020.040,8.660,
53500,10400.000,8.808,
54000,10020.040,8.800,
54500,9800.000,9.082,
55000,10200.000,8.706,
55500,10000.000,8.780,
56000,10621.242,8.283,
56500,10621.242,8.434,
57000,10000.000,8.960,
57500,10821.643,8.352,
58000,10420.842,8.423,
58500,10600.000,8.358,
59000,10420.842,8.558,
59500,10220.441,8.902,
60000,10200.000,8.784,
60500,11022.044,8.145,
61000,10621.242,8.226,
61500,5000.000,8.080,
62000,6813.627,21.618,
62500,10220.441,9.000,
63000,11000.000,8.218,
63500,10600.000,8.189,
64000,10821.643,8.185,
64500,11200.000,7.839,
65000,10821.643,8.296,
65500,10420.842,8.231,
66000,10621.242,8.057,
66500,11000.000,7.873,
67000,10400.000,8.615,
67500,11000.000,7.982,
68000,10420.842,8.385,
68500,10800.000,8.204,
69000,10821.643,8.148,
69500,10600.000,8.226,
70000,10400.000,8.346,
70500,10621.242,8.566,
71000,10621.242,8.509,
71500,10400.000,8.519,
72000,10400.000,8.288,
72500,10220.441,8.863,
73000,10220.441,8.765,
73500,10600.000,8.340,
74000,10420.842,8.462,
74500,10800.000,8.111,
75000,11222.445,7.893,
75500,10220.441,8.667,
76000,10000.000,8.860,
76500,10420.842,8.577,
77000,10821.643,8.093,
77500,10420.842,8.423,
78000,11200.000,7.786,
78500,10800.000,8.352,
79000,10621.242,8.396,
79500,10600.000,8.189,
80000,10000.000,9.140,
80500,10020.040,8.860,
81000,10200.000,8.745,
81500,10200.000,8.667,
82000,10420.842,8.365,
82500,10020.040,8.760,
82521,0.000,0.000,
