metric,value,notes
NUM_CLIENT_DIRS,3,client* folders under eval
NUM_CLIENTS_MERGED,3,clients with CSV data
TOTAL_THROUGHPUT,352.5 Tx/sec,sum of all clients
AVG_LATENCY,8.273 ms,across all batches all clients
P50_LATENCY,8.0 ms,
P95_LATENCY,12.0 ms,
P99_LATENCY,13.4 ms,
TOTAL_SLOW_COMMITS,11718,100.0%
TOTAL_CONFLICT_COMMITS,0,
