metric,value,notes
NUM_CLIENT_DIRS,3,client* folders under eval
NUM_CLIENTS_MERGED,3,clients with CSV data
TOTAL_THROUGHPUT,355.1 Tx/sec,sum of all clients
AVG_LATENCY,8.243 ms,across all batches all clients
P50_LATENCY,8.0 ms,
P95_LATENCY,11.8 ms,
P99_LATENCY,13.2 ms,
TOTAL_SLOW_COMMITS,0,0.0%
TOTAL_CONFLICT_COMMITS,11823,
