metric,value,notes
NUM_CLIENT_DIRS,3,client* folders under eval
NUM_CLIENTS_MERGED,3,clients with CSV data
TOTAL_THROUGHPUT,904.4 Tx/sec,sum of all clients
AVG_LATENCY,3.192 ms,across all batches all clients
P50_LATENCY,3.2 ms,
P95_LATENCY,4.5 ms,
P99_LATENCY,5.3 ms,
TOTAL_SLOW_COMMITS,23823,79.8%
TOTAL_CONFLICT_COMMITS,6030,
