metric,value,notes
NUM_CLIENT_DIRS,3,client* folders under eval
NUM_CLIENTS_MERGED,3,clients with CSV data
TOTAL_THROUGHPUT,175711.9 Tx/sec,sum of all clients
AVG_LATENCY,6.387 ms,across all batches all clients
P50_LATENCY,5.9 ms,
P95_LATENCY,8.9 ms,
P99_LATENCY,12.6 ms,
TOTAL_SLOW_COMMITS,5258500,90.3%
TOTAL_CONFLICT_COMMITS,564000,
