system,size,experiment,filename,throughput,avg_latency,p50,p95,p99,conflict
cabinet,5,cycle_10n5d_5ms_jitter_0ms_indep100_b10,merged_cabinet_clients_20260711_213541.csv,5948.1,8.22,4.8,33.4,58.9,0.0
