metric,value,notes
NUM_CLIENT_DIRS,3,client* folders under eval
NUM_CLIENTS_MERGED,3,clients with CSV data
TOTAL_THROUGHPUT,338.3 Tx/sec,sum of all clients
AVG_LATENCY,8.670 ms,across all batches all clients
P50_LATENCY,8.1 ms,
P95_LATENCY,12.0 ms,
P99_LATENCY,13.3 ms,
TOTAL_SLOW_COMMITS,1115,9.9%
TOTAL_CONFLICT_COMMITS,10102,
