metric,value,notes
NUM_CLIENT_DIRS,3,client* folders under eval
NUM_CLIENTS_MERGED,3,clients with CSV data
TOTAL_THROUGHPUT,471.3 Tx/sec,sum of all clients
AVG_LATENCY,6.176 ms,across all batches all clients
P50_LATENCY,6.1 ms,
P95_LATENCY,8.4 ms,
P99_LATENCY,10.0 ms,
TOTAL_SLOW_COMMITS,3088,19.8%
TOTAL_CONFLICT_COMMITS,12498,
