metric,value,notes
NUM_CLIENT_DIRS,3,client* folders under eval
NUM_CLIENTS_MERGED,3,clients with CSV data
TOTAL_THROUGHPUT,719.0 Tx/sec,sum of all clients
AVG_LATENCY,4.058 ms,across all batches all clients
P50_LATENCY,4.0 ms,
P95_LATENCY,5.3 ms,
P99_LATENCY,6.2 ms,
TOTAL_SLOW_COMMITS,2333,9.9%
TOTAL_CONFLICT_COMMITS,21279,
