metric,value,notes
NUM_CLIENT_DIRS,3,client* folders under eval
NUM_CLIENTS_MERGED,3,clients with CSV data
TOTAL_THROUGHPUT,846.5 Tx/sec,sum of all clients
AVG_LATENCY,3.430 ms,across all batches all clients
P50_LATENCY,3.4 ms,
P95_LATENCY,4.9 ms,
P99_LATENCY,5.7 ms,
TOTAL_SLOW_COMMITS,25265,90.0%
TOTAL_CONFLICT_COMMITS,2813,
