metric,value,notes
NUM_CLIENT_DIRS,3,client* folders under eval
NUM_CLIENTS_MERGED,3,clients with CSV data
TOTAL_THROUGHPUT,402.0 Tx/sec,sum of all clients
AVG_LATENCY,7.249 ms,across all batches all clients
P50_LATENCY,7.1 ms,
P95_LATENCY,10.0 ms,
P99_LATENCY,11.8 ms,
TOTAL_SLOW_COMMITS,5484,41.1%
TOTAL_CONFLICT_COMMITS,7851,
