metric,value,notes
NUM_CLIENT_DIRS,3,client* folders under eval
NUM_CLIENTS_MERGED,3,clients with CSV data
TOTAL_THROUGHPUT,387.1 Tx/sec,sum of all clients
AVG_LATENCY,7.506 ms,across all batches all clients
P50_LATENCY,7.5 ms,
P95_LATENCY,10.0 ms,
P99_LATENCY,11.9 ms,
TOTAL_SLOW_COMMITS,0,0.0%
TOTAL_CONFLICT_COMMITS,12854,
