elapsed_ms,tps,lat_avg_ms,event
500,11400.000,7.246,
1000,11200.000,7.464,
1500,10821.643,8.148,
2000,9200.000,9.522,
2500,9000.000,9.889,
3000,9418.838,9.383,
3500,9400.000,9.362,stable
4000,9000.000,9.667,
4500,9800.000,9.102,
5000,9619.238,9.146,
5500,9619.238,9.312,
6000,9400.000,9.362,
6500,9400.000,9.191,
7000,9218.437,9.478,
7500,9600.000,9.250,
8000,9018.036,9.711,
8500,9000.000,9.778,
9000,9400.000,9.426,
9500,9619.238,9.229,
10000,9218.437,9.565,
10500,9200.000,9.674,
11000,9418.838,9.298,
11500,10220.441,8.608,
12000,9800.000,8.776,
12500,10600.000,8.226,
13000,10020.040,8.660,
13500,10200.000,8.588,crash_follower3
14000,10220.441,8.510,
14500,10000.000,8.680,
15000,9819.639,8.980,
15500,9600.000,9.250,
16000,9819.639,8.837,
16500,9600.000,9.292,
17000,9418.838,9.213,
17500,9418.838,9.383,
18000,10020.040,8.700,post_crash
18500,10400.000,8.269,
19000,10220.441,8.686,
19500,9600.000,8.938,
20000,10200.000,8.647,
20500,9619.238,9.125,
21000,9800.000,8.755,
21500,10420.842,8.385,
22000,9800.000,9.041,
22500,9800.000,8.776,
23000,9619.238,9.021,
23500,9418.838,9.447,
24000,9600.000,8.938,
24500,9800.000,9.020,
25000,9800.000,8.918,
25500,9819.639,8.878,
26000,9819.639,8.939,
26500,9819.639,8.857,
27000,9600.000,9.229,
27500,9619.238,9.000,
28000,9800.000,9.102,
28500,9819.639,8.918,
29000,10400.000,8.288,
29500,10000.000,8.620,
30000,9418.838,9.489,
30500,9400.000,9.170,
31000,10621.242,8.189,
31500,9800.000,9.020,
32000,10200.000,8.529,
32500,9800.000,8.796,
33000,9418.838,9.447,
33500,10000.000,8.760,
34000,10220.441,8.510,
34500,10000.000,8.580,
35000,9400.000,9.106,
35500,9819.639,8.959,
36000,10000.000,8.620,
36500,9819.639,8.918,
37000,9800.000,8.878,
37500,9619.238,9.104,
38000,9800.000,8.918,
38500,10000.000,8.780,
39000,10220.441,8.529,
39500,10220.441,8.627,
40000,10400.000,8.115,
40500,10420.842,8.308,
41000,10420.842,8.462,
41500,10000.000,8.640,
42000,9800.000,9.082,
42500,9819.639,8.857,
43000,10400.000,8.135,
43500,10420.842,8.250,
44000,10000.000,8.720,
44500,10200.000,8.667,
45000,9619.238,8.875,
45500,10200.000,8.725,
46000,9600.000,8.958,
46500,9819.639,9.102,
47000,10000.000,8.720,
47500,9819.639,9.000,
48000,10000.000,8.640,
48500,9819.639,8.980,
49000,10000.000,8.680,
49500,10000.000,8.680,
50000,10220.441,8.549,
50500,10000.000,8.780,
51000,10220.441,8.588,
51500,10420.842,8.404,
52000,10420.842,8.385,
52500,10420.842,8.365,
53000,9800.000,8.714,
53500,10020.040,8.880,
54000,9800.000,8.959,
54500,9819.639,8.776,
55000,10400.000,8.365,
55500,9600.000,9.292,
56000,9400.000,9.277,
56500,10020.040,8.780,
57000,9619.238,8.938,
57500,10000.000,8.980,
58000,9600.000,9.042,
58500,9819.639,8.918,
59000,10020.040,8.820,
59500,9800.000,8.898,
60000,9600.000,9.000,
60500,10220.441,8.647,
61000,9800.000,8.816,
61500,9819.639,9.000,
62000,9800.000,9.020,
62500,9819.639,9.000,
63000,9200.000,9.435,
63500,10200.000,8.647,
64000,10621.242,8.075,
64500,10400.000,8.250,
65000,10220.441,8.627,
65500,10000.000,8.600,
66000,9619.238,9.167,
66500,10020.040,8.700,
67000,9819.639,8.878,
67500,10200.000,8.490,
68000,9819.639,8.898,
68500,10200.000,8.647,
69000,9619.238,9.042,
69500,10200.000,8.667,
70000,10200.000,8.392,
70500,9619.238,8.938,
71000,10420.842,8.481,
71500,9800.000,8.755,
72000,10400.000,8.365,
72500,10020.040,8.600,
73000,9800.000,8.857,
73500,10220.441,8.588,
74000,10200.000,8.294,
74500,10000.000,8.720,
75000,10420.842,8.250,
75500,10020.040,8.720,
76000,10020.040,8.580,
76500,10020.040,8.760,
77000,10200.000,8.569,
77500,9619.238,9.042,
78000,10420.842,8.462,
78500,10420.842,8.327,
78643,9790.210,7.429,
