metric,value,notes
NUM_CLIENT_DIRS,3,client* folders under eval
NUM_CLIENTS_MERGED,3,clients with CSV data
TOTAL_THROUGHPUT,472.3 Tx/sec,sum of all clients
AVG_LATENCY,6.153 ms,across all batches all clients
P50_LATENCY,6.1 ms,
P95_LATENCY,8.3 ms,
P99_LATENCY,9.9 ms,
TOTAL_SLOW_COMMITS,14087,90.1%
TOTAL_CONFLICT_COMMITS,1553,
