elapsed_ms,tps,lat_avg_ms,event
500,12200.000,7.164,
1000,13226.453,6.591,
1500,13600.000,6.412,stable
2000,14200.000,6.155,
2500,15600.000,5.577,
3000,13000.000,6.785,
3500,13627.255,6.353,
4000,12825.651,6.922,
4500,13226.453,6.727,
5000,13827.655,6.290,
5500,14629.259,5.973,
6000,15600.000,5.564,
6500,14428.858,6.069,
7000,13827.655,6.290,
7500,14600.000,5.959,
8000,14000.000,6.157,
8500,14629.259,5.863,
9000,15600.000,5.538,
9500,16833.667,5.060,
10000,16232.465,5.309,
10500,15631.263,5.564,
11000,15400.000,5.506,
11500,16600.000,5.157,
12000,16833.667,5.095,crash_follower4
12500,16200.000,5.296,
13000,15200.000,5.697,
13500,15200.000,5.632,
14000,16032.064,5.300,
14500,15030.060,5.907,
15000,16000.000,5.312,
15500,15200.000,5.592,post_crash
16000,13600.000,6.412,
16500,15230.461,5.724,
17000,13200.000,6.530,
17500,14829.659,5.784,
18000,14228.457,6.056,
18500,14800.000,5.959,
19000,14829.659,5.878,
19500,15430.862,5.532,
20000,12424.850,7.097,
20500,16000.000,5.338,
21000,15430.862,5.649,
21500,13627.255,6.382,
22000,14200.000,6.056,
22500,16833.667,5.048,
23000,16000.000,5.375,
23500,15030.060,5.720,
24000,17434.870,4.931,
24500,16432.866,5.171,
25000,15000.000,5.707,
25500,16400.000,5.280,
26000,15230.461,5.737,
26500,15000.000,5.720,
27000,17000.000,4.941,
27500,16833.667,5.048,
28000,15030.060,5.720,
28500,16200.000,5.321,
29000,16200.000,5.247,
29500,17034.068,5.000,
30000,16232.465,5.358,
30500,15000.000,5.773,
31000,15030.060,5.747,
31500,15000.000,5.680,
32000,16232.465,5.370,
32500,14600.000,5.959,
33000,15800.000,5.481,
33500,15631.263,5.538,
34000,15600.000,5.474,
34500,15800.000,5.342,
35000,16232.465,5.086,
35500,16200.000,5.420,
36000,15631.263,5.513,
36500,14228.457,6.099,
37000,15831.663,5.557,
37500,15030.060,5.827,
38000,15600.000,5.487,
38500,15631.263,5.462,
39000,16032.064,5.338,
39500,16400.000,5.207,
40000,16200.000,5.346,
40500,15430.862,5.610,
41000,13800.000,6.319,
41500,14228.457,6.183,
42000,16600.000,5.133,
42500,15800.000,5.468,
43000,17000.000,4.941,
43500,16432.866,5.268,
44000,14400.000,5.917,
44500,16633.267,5.193,
45000,15000.000,5.773,
45500,14428.858,5.972,
46000,14000.000,6.186,
46500,16432.866,5.305,
47000,16600.000,5.120,
47500,17234.469,4.884,
48000,16200.000,5.111,
48500,16400.000,5.183,
49000,16232.465,5.309,
49500,18436.874,4.554,
50000,18637.275,4.484,
50500,18200.000,4.571,
51000,14829.659,5.946,
51500,15030.060,5.813,
52000,15400.000,5.455,
52500,14829.659,5.878,
53000,15400.000,5.623,
53500,14800.000,5.878,
54000,17234.469,4.977,
54500,15200.000,5.632,
55000,16232.465,5.321,
55500,16833.667,5.036,
56000,16400.000,5.220,
56500,17400.000,4.782,
57000,17635.271,4.727,
57500,15600.000,5.449,
58000,5010.020,18.800,
58500,15600.000,5.538,
59000,16000.000,5.388,
59500,16633.267,5.205,
60000,19200.000,4.323,
60500,16432.866,5.207,
61000,16800.000,5.000,
61500,14829.659,5.851,
62000,18200.000,4.549,
62500,16833.667,5.024,
63000,16232.465,5.296,
63500,15430.862,5.571,
64000,14400.000,5.903,
64500,14228.457,6.127,
65000,14000.000,6.257,
65500,13226.453,6.545,
66000,13200.000,6.545,
66500,15030.060,5.733,
67000,15831.663,5.418,
67500,15831.663,5.519,
68000,14428.858,6.111,
68500,15430.862,5.545,
69000,16232.465,5.321,
69500,15800.000,5.481,
70000,16833.667,4.964,
70500,16833.667,5.024,
71000,16000.000,5.350,
71500,15030.060,5.827,
72000,14400.000,6.014,
72500,15400.000,5.623,
73000,17200.000,4.919,
73500,16600.000,5.096,
74000,16833.667,5.071,
74500,15000.000,5.787,
75000,15030.060,5.880,
75500,15200.000,5.553,
76000,15030.060,5.707,
76114,19298.246,3.318,
