elapsed_ms,tps,lat_avg_ms,event
500,11000.000,7.545,
1000,12200.000,7.000,
1500,11222.445,7.607,
2000,11222.445,7.804,
2500,8800.000,10.023,
3000,9619.238,9.104,
3500,9619.238,9.042,stable
4000,9800.000,8.939,
4500,8817.635,9.977,
5000,9418.838,9.447,
5500,9418.838,9.447,
6000,9200.000,9.630,
6500,10020.040,8.760,
7000,9418.838,9.468,
7500,9200.000,9.478,
8000,9418.838,9.340,
8500,10000.000,8.600,
9000,10220.441,8.490,
9500,10000.000,8.720,
10000,9819.639,8.878,
10500,10220.441,8.569,
11000,9600.000,8.896,
11500,10400.000,8.577,
12000,10020.040,8.680,
12500,10200.000,8.529,
13000,10220.441,8.392,
13500,10821.643,8.019,
14000,10800.000,7.981,
14500,11022.044,7.782,crash_follower4
15000,11000.000,7.836,
15500,10600.000,8.057,
16000,10420.842,8.346,
16500,10600.000,8.208,
17000,10621.242,8.132,
17500,10420.842,8.154,
18000,10220.441,8.549,post_crash
18500,10200.000,8.549,
19000,10420.842,8.385,
19500,9619.238,9.021,
20000,9819.639,9.000,
20500,10000.000,8.660,
21000,10020.040,8.660,
21500,10000.000,8.800,
22000,10020.040,8.600,
22500,9619.238,9.083,
23000,10020.040,8.860,
23500,9600.000,8.896,
24000,10220.441,8.686,
24500,9400.000,9.383,
25000,9619.238,9.021,
25500,9819.639,9.061,
26000,10200.000,8.353,
26500,9800.000,8.898,
27000,10220.441,8.510,
27500,9600.000,9.042,
28000,10420.842,8.346,
28500,10200.000,8.549,
29000,10420.842,8.212,
29500,9800.000,8.959,
30000,10220.441,8.588,
30500,9800.000,8.878,
31000,9819.639,9.000,
31500,10000.000,8.620,
32000,9600.000,9.125,
32500,10020.040,8.780,
33000,9800.000,8.898,
33500,10220.441,8.529,
34000,10020.040,8.540,
34500,9619.238,9.229,
35000,9400.000,9.255,
35500,10020.040,8.760,
36000,10600.000,8.283,
36500,10220.441,8.314,
37000,10621.242,8.189,
37500,10600.000,8.057,
38000,10420.842,8.404,
38500,10400.000,8.404,
39000,10220.441,8.392,
39500,10600.000,8.094,
40000,11022.044,7.855,
40500,10821.643,8.000,
41000,10400.000,8.308,
41500,10200.000,8.412,
42000,11200.000,7.679,
42500,10400.000,8.327,
43000,10420.842,8.288,
43500,11823.647,7.068,
44000,8416.834,10.500,
44500,8400.000,10.833,
45000,9018.036,9.778,
45500,9200.000,9.587,
46000,11000.000,7.782,
46500,10600.000,8.000,
47000,10621.242,8.000,
47500,10621.242,8.377,
48000,10200.000,8.490,
48500,9800.000,8.755,
49000,10600.000,8.358,
49500,10621.242,8.075,
50000,10800.000,7.889,
50500,11623.246,7.276,
51000,11200.000,7.643,
51500,11022.044,7.855,
52000,10800.000,7.889,
52500,10020.040,8.580,
53000,11200.000,7.696,
53500,11200.000,7.589,
54000,11422.846,7.561,
54500,11200.000,7.536,
55000,11600.000,7.293,
55500,11222.445,7.750,
56000,10821.643,7.944,
56500,11000.000,7.745,
57000,10821.643,7.944,
57500,11200.000,7.732,
58000,10800.000,8.056,
58500,10821.643,7.852,
59000,10821.643,7.944,
59500,11200.000,7.429,
60000,11222.445,7.714,
60500,10821.643,7.981,
61000,10200.000,8.490,
61500,10200.000,8.451,
62000,10621.242,8.208,
62500,10800.000,8.056,
63000,11022.044,7.727,
63500,10800.000,8.037,
64000,10621.242,8.113,
64500,10400.000,8.385,
65000,10200.000,8.392,
65500,11222.445,7.696,
66000,10800.000,7.889,
66500,10621.242,8.170,
67000,10220.441,8.529,
67500,11200.000,7.554,
68000,11200.000,7.554,
68500,11022.044,7.836,
69000,10600.000,8.019,
69500,10220.441,8.569,
70000,10200.000,8.569,
70500,10200.000,8.431,
71000,10821.643,7.963,
71500,10821.643,8.074,
72000,10600.000,8.057,
72500,11222.445,7.554,
73000,11623.246,7.448,
73500,11000.000,7.818,
74000,11200.000,7.536,
74500,11000.000,7.855,
75000,11200.000,7.661,
75500,10420.842,8.154,
76000,10600.000,8.264,
76500,11022.044,7.818,
77000,11400.000,7.368,
77500,11000.000,7.800,
78000,10621.242,8.057,
78500,10600.000,8.208,
78696,10714.286,7.048,
