elapsed_ms,tps,lat_avg_ms,event
500,17400.000,4.655,
1000,17200.000,4.570,
1500,18036.072,4.444,
2000,17635.271,4.534,
2500,18600.000,4.312,
3000,15230.461,5.355,
3500,15200.000,5.447,
4000,14600.000,5.603,
4500,11600.000,7.328,
5000,12024.048,7.233,
5500,10600.000,8.509,
6000,9418.838,9.340,
6500,9000.000,9.711,
7000,9619.238,9.250,stable
7500,9400.000,9.553,
8000,9200.000,9.630,
8500,9819.639,9.041,
9000,9800.000,8.959,
9500,9600.000,9.146,
10000,9619.238,9.333,
10500,9800.000,9.143,
11000,9400.000,9.681,
11500,9819.639,9.204,
12000,9000.000,9.867,
12500,9418.838,9.660,
13000,9619.238,9.562,
13500,9819.639,9.265,
14000,9200.000,9.543,
14500,9000.000,10.000,
15000,9400.000,9.362,
15500,10621.242,8.755,
16000,9800.000,9.061,
16500,10420.842,8.615,
17000,10220.441,8.588,
17500,10000.000,8.880,crash_follower3
18000,10420.842,8.365,
18500,10400.000,8.327,
19000,9800.000,9.020,
19500,9400.000,9.149,
20000,10020.040,8.940,
20500,9619.238,9.042,
21000,9819.639,9.204,
21500,9619.238,9.333,
22000,10400.000,8.577,post_crash
22500,10200.000,8.549,
23000,10420.842,8.577,
23500,9800.000,9.000,
24000,10000.000,8.600,
24500,9819.639,9.082,
25000,10000.000,8.780,
25500,10420.842,8.365,
26000,9400.000,9.128,
26500,10220.441,8.588,
27000,9819.639,9.265,
27500,9000.000,9.778,
28000,10020.040,9.060,
28500,9800.000,8.878,
29000,10020.040,8.880,
29500,9800.000,8.837,
30000,9819.639,9.082,
30500,9819.639,8.898,
31000,10000.000,8.960,
31500,9619.238,9.125,
32000,9800.000,9.143,
32500,9819.639,8.959,
33000,10621.242,8.340,
33500,10020.040,8.800,
34000,9400.000,9.404,
34500,9418.838,9.574,
35000,10800.000,8.370,
35500,10000.000,8.860,
36000,10420.842,8.500,
36500,10000.000,8.980,
37000,9418.838,9.383,
37500,10020.040,8.800,
38000,10420.842,8.692,
38500,10000.000,8.820,
39000,9619.238,9.208,
39500,9800.000,8.959,
40000,10020.040,8.600,
40500,10000.000,8.860,
41000,10020.040,8.940,
41500,9619.238,9.000,
42000,9800.000,8.939,
42500,10220.441,8.510,
43000,10000.000,8.540,
43500,10400.000,8.500,
44000,10420.842,8.385,
44500,10800.000,8.352,
45000,10200.000,8.686,
45500,10000.000,8.560,
46000,9819.639,8.980,
46500,9800.000,8.878,
47000,10621.242,8.189,
47500,10600.000,8.321,
48000,10020.040,8.680,
48500,10420.842,8.538,
49000,9800.000,8.816,
49500,10400.000,8.365,
50000,10020.040,8.960,
50500,9600.000,9.042,
51000,10200.000,8.608,
51500,9619.238,9.083,
52000,10020.040,8.760,
52500,10220.441,8.706,
53000,9800.000,8.939,
53500,10200.000,8.667,
54000,10220.441,8.647,
54500,10000.000,8.760,
55000,10200.000,8.510,
55500,10621.242,8.377,
56000,10400.000,8.423,
56500,10400.000,8.442,
57000,10020.040,8.880,
57500,9800.000,8.939,
58000,9819.639,8.816,
58500,10000.000,8.760,
59000,10220.441,8.765,
59500,9619.238,9.188,
60000,9619.238,9.271,
60500,9819.639,9.020,
61000,9800.000,8.980,
61500,9800.000,8.898,
62000,9819.639,9.041,
62500,10000.000,8.820,
63000,10220.441,8.608,
63500,10000.000,8.740,
64000,10000.000,8.980,
64500,10220.441,8.569,
65000,10200.000,8.647,
65500,10000.000,8.800,
66000,9619.238,9.125,
66500,9600.000,9.208,
67000,9819.639,9.224,
67500,10200.000,8.588,
68000,11022.044,8.018,
68500,10400.000,8.327,
69000,10400.000,8.269,
69500,10020.040,8.920,
70000,9619.238,9.042,
70500,10020.040,8.780,
71000,10000.000,8.520,
71500,10200.000,8.627,
72000,10400.000,8.615,
72500,10000.000,8.660,
73000,9800.000,9.041,
73500,10420.842,8.442,
74000,10200.000,8.569,
74500,10020.040,8.660,
75000,10420.842,8.288,
75500,10000.000,8.760,
76000,10621.242,8.453,
76500,10000.000,9.000,
77000,10220.441,8.686,
77500,10000.000,8.760,
78000,10420.842,8.346,
78500,9800.000,8.776,
79000,10800.000,8.167,
79500,10621.242,8.264,
80000,10400.000,8.635,
80500,10000.000,8.800,
81000,10220.441,8.608,
81500,9800.000,8.796,
82000,10621.242,8.226,
82500,10220.441,8.490,
82539,5128.205,8.000,
