elapsed_ms,tps,lat_avg_ms,event
500,21400.000,3.589,
1000,21600.000,3.648,
1500,20841.683,3.721,
2000,18837.675,4.319,
2500,18400.000,4.457,
3000,18837.675,4.340,
3500,16833.667,4.988,
4000,15400.000,5.519,
4500,13800.000,6.159,
5000,14400.000,6.028,
5500,15631.263,5.436,
6000,16600.000,5.072,stable
6500,16032.064,5.200,
7000,16600.000,4.940,
7500,16633.267,5.024,
8000,15200.000,5.487,
8500,16600.000,5.108,
9000,15200.000,5.474,
9500,17234.469,4.802,
10000,15600.000,5.359,
10500,15030.060,5.720,
11000,15230.461,5.461,
11500,15200.000,5.539,
12000,16800.000,4.845,
12500,16032.064,5.250,
13000,16633.267,5.096,
13500,16600.000,5.012,
14000,17635.271,4.625,
14500,19800.000,3.980,
15000,16800.000,4.952,
15500,16432.866,5.012,
16000,17434.870,4.667,
16500,15800.000,5.354,crash_follower3
17000,16032.064,5.237,
17500,15600.000,5.321,
18000,15000.000,5.653,
18500,14829.659,5.649,
19000,15430.862,5.519,
19500,16000.000,5.225,
20000,15831.663,5.253,
20500,17200.000,4.814,post_crash
21000,14428.858,5.792,
21500,17000.000,4.765,
22000,16232.465,5.173,
22500,15400.000,5.442,
23000,15800.000,5.266,
23500,16400.000,5.012,
24000,15800.000,5.367,
24500,16633.267,5.036,
25000,17000.000,4.929,
25500,18800.000,4.340,
26000,14428.858,5.875,
26500,14200.000,5.915,
27000,15430.862,5.506,
27500,14600.000,5.808,
28000,14428.858,5.944,
28500,17200.000,4.837,
29000,16833.667,4.964,
29500,15230.461,5.618,
30000,15400.000,5.416,
30500,16000.000,5.225,
31000,16232.465,5.123,
31500,17000.000,4.965,
32000,17434.870,4.736,
32500,18400.000,4.359,
33000,15430.862,5.468,
33500,16400.000,5.085,
34000,18637.275,4.312,
34500,16432.866,5.085,
35000,15400.000,5.468,
35500,15631.263,5.423,
36000,16400.000,5.171,
36500,15631.263,5.308,
37000,16000.000,5.138,
37500,16032.064,5.225,
38000,15631.263,5.462,
38500,16200.000,5.198,
39000,15000.000,5.640,
39500,15831.663,5.228,
40000,15030.060,5.653,
40500,15400.000,5.455,
41000,15400.000,5.442,
41500,15430.862,5.468,
42000,15030.060,5.653,
42500,16000.000,5.213,
43000,15831.663,5.253,
43500,14600.000,5.836,
44000,13627.255,6.441,
44500,13200.000,6.636,
45000,13827.655,6.304,
45500,15200.000,5.592,
46000,15800.000,5.253,
46500,15430.862,5.468,
47000,15400.000,5.519,
47500,15230.461,5.566,
48000,14600.000,5.753,
48500,14000.000,6.086,
49000,14400.000,5.833,
49500,14600.000,5.918,
50000,14400.000,5.903,
50500,14228.457,5.944,
51000,14600.000,5.877,
51500,15400.000,5.506,
52000,15600.000,5.410,
52500,13827.655,6.159,
53000,14600.000,5.836,
53500,15200.000,5.645,
54000,15230.461,5.566,
54500,15631.263,5.462,
55000,15000.000,5.680,
55500,15631.263,5.244,
56000,14200.000,5.901,
56500,13200.000,6.455,
57000,15831.663,5.304,
57500,15631.263,5.308,
58000,16800.000,4.940,
58500,16032.064,5.138,
59000,16833.667,4.810,
59500,16833.667,4.940,
60000,14800.000,5.689,
60500,15631.263,5.295,
61000,16600.000,4.892,
61500,14800.000,5.757,
62000,15030.060,5.413,
62500,13226.453,6.576,
63000,15200.000,5.526,
63500,14400.000,5.736,
64000,15631.263,5.500,
64500,15200.000,5.513,
65000,16432.866,5.061,
65500,15631.263,5.436,
66000,17400.000,4.724,
66500,15400.000,5.403,
67000,16400.000,5.037,
67500,15030.060,5.560,
68000,14829.659,5.757,
68500,15030.060,5.547,
69000,13200.000,6.409,
69500,14028.056,6.100,
70000,15831.663,5.266,
70500,14200.000,6.028,
71000,13226.453,6.576,
71500,14829.659,5.703,
72000,14000.000,5.986,
72500,14200.000,6.042,
73000,14000.000,5.971,
73500,14028.056,6.171,
74000,17234.469,4.767,
74500,16232.465,5.123,
75000,14400.000,5.958,
75500,13827.655,6.159,
76000,15400.000,5.429,
76500,14200.000,5.944,
77000,14000.000,6.029,
77500,13627.255,6.265,
78000,14028.056,6.000,
78500,15200.000,5.513,
79000,17635.271,4.682,
79500,14428.858,5.903,
80000,14800.000,5.689,
80500,13827.655,6.232,
81000,15230.461,5.592,
81500,19400.000,4.144,
81760,21153.846,2.964,
