metric,value,notes
NUM_CLIENT_DIRS,3,client* folders under eval
NUM_CLIENTS_MERGED,3,clients with CSV data
TOTAL_THROUGHPUT,477.0 Tx/sec,sum of all clients
AVG_LATENCY,6.081 ms,across all batches all clients
P50_LATENCY,6.0 ms,
P95_LATENCY,8.3 ms,
P99_LATENCY,10.0 ms,
TOTAL_SLOW_COMMITS,9610,60.7%
TOTAL_CONFLICT_COMMITS,6223,
