metric,value,notes
NUM_CLIENT_DIRS,3,client* folders under eval
NUM_CLIENTS_MERGED,3,clients with CSV data
TOTAL_THROUGHPUT,410.5 Tx/sec,sum of all clients
AVG_LATENCY,7.088 ms,across all batches all clients
P50_LATENCY,7.1 ms,
P95_LATENCY,9.6 ms,
P99_LATENCY,11.7 ms,
TOTAL_SLOW_COMMITS,2774,20.3%
TOTAL_CONFLICT_COMMITS,10870,
