metric,value,notes
NUM_CLIENT_DIRS,1,server* folders under eval
NUM_CLIENTS_MERGED,1,servers with CSV data
TOTAL_THROUGHPUT,392.7 Tx/sec,sum of all servers
AVG_LATENCY,2.454 ms,across all batches all servers
P50_LATENCY,2.4 ms,
P95_LATENCY,3.3 ms,
P99_LATENCY,5.2 ms,
TOTAL_SLOW_COMMITS,2774,20.3%
TOTAL_CONFLICT_COMMITS,10870,
