elapsed_ms,tps,lat_avg_ms,event
500,13400.000,5.940,
1000,14000.000,5.843,
1500,13400.000,6.060,
2000,11623.246,7.466,
2500,11400.000,7.439,
3000,9800.000,9.000,
3500,9018.036,9.778,
4000,9218.437,9.565,
4500,9200.000,9.587,stable
5000,9418.838,9.574,
5500,9400.000,9.383,
6000,9418.838,9.277,
6500,9800.000,8.857,
7000,9600.000,9.333,
7500,9619.238,9.125,
8000,9200.000,9.630,
8500,9018.036,9.733,
9000,9400.000,9.383,
9500,9018.036,9.867,
10000,9218.437,9.348,
10500,9400.000,9.426,
11000,9418.838,9.191,
11500,9400.000,9.468,
12000,8817.635,9.932,
12500,9819.639,9.041,
13000,9800.000,8.939,
13500,10020.040,8.760,
14000,10020.040,8.700,
14500,9800.000,8.796,
15000,10200.000,8.490,crash_follower3
15500,10220.441,8.549,
16000,10000.000,8.760,
16500,9619.238,8.958,
17000,9418.838,9.553,
17500,9800.000,8.857,
18000,9800.000,9.000,
18500,9200.000,9.500,
19000,10000.000,8.700,
19500,9819.639,8.837,post_crash
20000,10420.842,8.423,
20500,9800.000,8.878,
21000,9600.000,9.062,
21500,10020.040,8.820,
22000,9619.238,8.979,
22500,10200.000,8.686,
23000,10220.441,8.471,
23500,9800.000,9.041,
24000,9619.238,9.104,
24500,9600.000,9.021,
25000,9018.036,9.844,
25500,10000.000,8.800,
26000,9619.238,9.083,
26500,9800.000,8.878,
27000,9800.000,8.959,
27500,9819.639,8.939,
28000,9800.000,8.939,
28500,9819.639,8.898,
29000,9400.000,9.255,
29500,9819.639,8.959,
30000,10000.000,8.880,
30500,10400.000,8.269,
31000,10020.040,8.800,
31500,9200.000,9.522,
32000,9218.437,9.370,
32500,7400.000,12.351,
33000,10000.000,8.860,
33500,10020.040,8.720,
34000,10020.040,8.860,
34500,9400.000,9.234,
35000,10000.000,8.720,
35500,10020.040,8.540,
36000,10020.040,8.760,
36500,9800.000,9.041,
37000,10020.040,8.680,
37500,9819.639,8.918,
38000,9800.000,8.735,
38500,9600.000,9.167,
39000,9800.000,8.898,
39500,9800.000,9.000,
40000,10020.040,8.600,
40500,10200.000,8.490,
41000,10220.441,8.549,
41500,10420.842,8.250,
42000,10800.000,8.056,
42500,9819.639,8.755,
43000,10220.441,8.667,
43500,9619.238,8.958,
44000,10020.040,8.920,
44500,10600.000,8.151,
45000,10600.000,8.208,
45500,10020.040,8.760,
46000,10220.441,8.490,
46500,9600.000,8.958,
47000,10400.000,8.462,
47500,9619.238,9.083,
48000,9600.000,9.042,
48500,10020.040,8.880,
49000,9600.000,8.958,
49500,10000.000,8.780,
50000,9819.639,8.796,
50500,10220.441,8.627,
51000,9800.000,8.878,
51500,9800.000,8.755,
52000,10400.000,8.500,
52500,10220.441,8.647,
53000,10420.842,8.212,
53500,10000.000,8.560,
54000,10020.040,8.800,
54500,10000.000,8.840,
55000,9819.639,8.776,
55500,9819.639,8.980,
56000,10200.000,8.431,
56500,9819.639,8.918,
57000,9400.000,9.106,
57500,9600.000,9.167,
58000,9819.639,8.878,
58500,9819.639,8.980,
59000,9800.000,8.898,
59500,9819.639,8.898,
60000,9800.000,8.898,
60500,10020.040,8.440,
61000,9600.000,9.333,
61500,9800.000,8.837,
62000,10020.040,8.780,
62500,10020.040,8.760,
63000,9819.639,9.020,
63500,9800.000,8.857,
64000,9400.000,9.255,
64500,9619.238,9.292,
65000,10400.000,8.346,
65500,10200.000,8.608,
66000,10220.441,8.294,
66500,10220.441,8.588,
67000,10000.000,8.800,
67500,9819.639,8.837,
68000,9819.639,9.102,
68500,10220.441,8.510,
69000,10020.040,8.660,
69500,9800.000,8.796,
70000,9800.000,8.898,
70500,9800.000,8.796,
71000,10621.242,8.415,
71500,9800.000,8.816,
72000,10200.000,8.529,
72500,10400.000,8.519,
73000,9800.000,8.898,
73500,10220.441,8.392,
74000,10000.000,8.920,
74500,10000.000,8.760,
75000,10000.000,8.640,
75500,10200.000,8.451,
76000,10220.441,8.686,
76500,10220.441,8.471,
77000,10200.000,8.549,
77500,9819.639,8.918,
78000,10000.000,8.780,
78500,10200.000,8.451,
79000,10020.040,8.820,
79500,10420.842,8.327,
79989,10655.738,7.750,
