elapsed_ms,tps,lat_avg_ms,event
500,16400.000,4.854,
1000,17600.000,4.534,
1500,16000.000,4.987,
2000,15030.060,5.507,
2500,15600.000,5.282,
3000,13226.453,6.439,
3500,12024.048,7.017,
4000,13000.000,6.677,stable
4500,12825.651,6.500,
5000,12800.000,6.547,
5500,12625.251,6.841,
6000,12200.000,7.016,
6500,12224.449,7.049,
7000,14028.056,5.986,
7500,13426.854,6.209,
8000,13600.000,6.191,
8500,14200.000,5.845,
9000,13800.000,5.971,
9500,14028.056,5.957,
10000,14400.000,5.764,
10500,14428.858,5.833,
11000,13400.000,6.239,
11500,15800.000,5.177,
12000,14428.858,5.750,
12500,14800.000,5.608,
13000,14428.858,5.736,
13500,14000.000,6.000,
14000,15831.663,5.152,
14500,14000.000,5.857,crash_follower2
15000,14629.259,5.685,
15500,14600.000,5.603,
16000,12600.000,6.889,
16500,12224.449,7.016,
17000,12024.048,7.117,
17500,12600.000,6.857,
18000,12424.850,6.919,post_crash
18500,13000.000,6.585,
19000,12600.000,6.683,
19500,12424.850,6.839,
20000,12600.000,6.825,
20500,5611.222,6.750,
21000,15030.060,5.507,
21500,13627.255,6.088,
22000,13000.000,6.431,
22500,13600.000,6.221,
23000,12625.251,6.714,
23500,12600.000,6.778,
24000,13026.052,6.462,
24500,12625.251,6.762,
25000,12400.000,6.871,
25500,12625.251,6.762,
26000,12024.048,7.117,
26500,13026.052,6.477,
27000,13426.854,6.343,
27500,13200.000,6.379,
28000,14428.858,5.819,
28500,14200.000,5.803,
29000,12625.251,6.794,
29500,12625.251,6.730,
30000,12625.251,6.714,
30500,12800.000,6.594,
31000,13627.255,6.309,
31500,13600.000,6.103,
32000,14000.000,5.943,
32500,13400.000,6.403,
33000,14228.457,5.817,
33500,13827.655,6.058,
34000,14028.056,6.000,
34500,13200.000,6.333,
35000,14000.000,6.086,
35500,13600.000,6.147,
36000,12424.850,6.839,
36500,13400.000,6.269,
37000,13026.052,6.569,
37500,13026.052,6.492,
38000,13426.854,6.299,
38500,12200.000,6.852,
39000,13000.000,6.631,
39500,13000.000,6.508,
40000,13226.453,6.348,
40500,12400.000,6.903,
41000,12825.651,6.594,
41500,13627.255,6.250,
42000,12800.000,6.531,
42500,13426.854,6.328,
43000,13600.000,6.176,
43500,12625.251,6.810,
44000,12224.449,6.984,
44500,11800.000,7.271,
45000,13026.052,6.554,
45500,13200.000,6.379,
46000,12625.251,6.762,
46500,12800.000,6.609,
47000,12825.651,6.500,
47500,12625.251,6.857,
48000,12800.000,6.453,
48500,12600.000,6.730,
49000,13627.255,6.162,
49500,13426.854,6.284,
50000,13026.052,6.477,
50500,12825.651,6.719,
51000,12800.000,6.547,
51500,14028.056,5.986,
52000,12825.651,6.719,
52500,13226.453,6.348,
53000,13226.453,6.470,
53500,12600.000,6.762,
54000,12400.000,6.871,
54500,12825.651,6.703,
55000,13000.000,6.508,
55500,12800.000,6.719,
56000,13026.052,6.431,
56500,14028.056,6.029,
57000,12800.000,6.656,
57500,13600.000,6.118,
58000,12800.000,6.703,
58500,14000.000,5.829,
59000,13426.854,6.149,
59500,13600.000,6.191,
60000,12200.000,6.984,
60500,13627.255,6.206,
61000,13426.854,6.284,
61500,13026.052,6.385,
62000,13600.000,6.324,
62500,13426.854,6.224,
63000,13200.000,6.439,
63500,14000.000,5.986,
64000,13426.854,6.269,
64500,13000.000,6.415,
65000,13226.453,6.439,
65500,13000.000,6.631,
66000,13200.000,6.409,
66500,12800.000,6.547,
67000,12825.651,6.625,
67500,12000.000,7.083,
68000,12625.251,6.825,
68500,12800.000,6.594,
69000,13426.854,6.239,
69500,13226.453,6.379,
70000,12600.000,6.698,
70500,13226.453,6.333,
71000,13000.000,6.569,
71500,13026.052,6.385,
72000,13200.000,6.439,
72500,12800.000,6.641,
73000,13026.052,6.600,
73500,13800.000,6.058,
74000,13426.854,6.254,
74500,13600.000,6.015,
75000,13827.655,6.101,
75500,13226.453,6.303,
76000,14200.000,5.986,
76500,13226.453,6.288,
77000,13226.453,6.318,
77500,13400.000,6.284,
78000,13200.000,6.439,
78500,13226.453,6.424,
78825,11384.615,6.541,
