metric,value,notes
NUM_CLIENT_DIRS,3,client* folders under eval
NUM_CLIENTS_MERGED,3,clients with CSV data
TOTAL_THROUGHPUT,342.2 Tx/sec,sum of all clients
AVG_LATENCY,8.547 ms,across all batches all clients
P50_LATENCY,8.3 ms,
P95_LATENCY,12.3 ms,
P99_LATENCY,13.8 ms,
TOTAL_SLOW_COMMITS,6776,59.8%
TOTAL_CONFLICT_COMMITS,4564,
