metric,value,notes
NUM_CLIENT_DIRS,3,client* folders under eval
NUM_CLIENTS_MERGED,3,clients with CSV data
TOTAL_THROUGHPUT,1051.9 Tx/sec,sum of all clients
AVG_LATENCY,2.740 ms,across all batches all clients
P50_LATENCY,2.7 ms,
P95_LATENCY,4.1 ms,
P99_LATENCY,4.9 ms,
TOTAL_SLOW_COMMITS,7104,20.4%
TOTAL_CONFLICT_COMMITS,27790,
