metric,value,notes
NUM_CLIENT_DIRS,3,client* folders under eval
NUM_CLIENTS_MERGED,3,clients with CSV data
TOTAL_THROUGHPUT,829.9 Tx/sec,sum of all clients
AVG_LATENCY,17.915 ms,across all batches all clients
P50_LATENCY,18.4 ms,
P95_LATENCY,22.7 ms,
P99_LATENCY,24.1 ms,
TOTAL_SLOW_COMMITS,52312,100.0%
TOTAL_CONFLICT_COMMITS,0,
