metric,value,notes
NUM_CLIENT_DIRS,1,server* folders under eval
NUM_CLIENTS_MERGED,1,servers with CSV data
TOTAL_THROUGHPUT,348.9 Tx/sec,sum of all servers
AVG_LATENCY,2.748 ms,across all batches all servers
P50_LATENCY,2.6 ms,
P95_LATENCY,4.7 ms,
P99_LATENCY,6.4 ms,
TOTAL_SLOW_COMMITS,10867,89.8%
TOTAL_CONFLICT_COMMITS,1237,
