metric,value,notes
NUM_CLIENT_DIRS,3,client* folders under eval
NUM_CLIENTS_MERGED,3,clients with CSV data
TOTAL_THROUGHPUT,364.6 Tx/sec,sum of all clients
AVG_LATENCY,7.989 ms,across all batches all clients
P50_LATENCY,7.7 ms,
P95_LATENCY,11.8 ms,
P99_LATENCY,13.3 ms,
TOTAL_SLOW_COMMITS,10867,89.8%
TOTAL_CONFLICT_COMMITS,1237,
