metric,value,notes
NUM_CLIENT_DIRS,1,server* folders under eval
NUM_CLIENTS_MERGED,1,servers with CSV data
TOTAL_THROUGHPUT,390.1 Tx/sec,sum of all servers
AVG_LATENCY,2.467 ms,across all batches all servers
P50_LATENCY,2.4 ms,
P95_LATENCY,3.3 ms,
P99_LATENCY,5.1 ms,
TOTAL_SLOW_COMMITS,10782,79.6%
TOTAL_CONFLICT_COMMITS,2769,
