elapsed_ms,tps,lat_avg_ms,event
500,14200.000,5.746,
1000,15230.461,5.342,
1500,14400.000,5.833,
2000,12224.449,7.000,
2500,12200.000,6.918,
3000,13026.052,6.600,stable
3500,13026.052,6.523,
4000,12400.000,6.806,
4500,12424.850,6.871,
5000,12024.048,7.133,
5500,13426.854,6.403,
6000,13426.854,6.284,
6500,13800.000,6.087,
7000,13627.255,6.147,
7500,14000.000,6.000,
8000,13627.255,6.132,
8500,14600.000,5.699,
9000,14428.858,5.792,
9500,13000.000,6.538,
10000,15430.862,5.273,
10500,14200.000,5.859,
11000,15200.000,5.474,
11500,14400.000,5.764,
12000,13627.255,6.176,
12500,15400.000,5.312,
13000,14629.259,5.644,crash_follower2
13500,14600.000,5.630,
14000,14428.858,5.778,
14500,13200.000,6.379,
15000,12224.449,7.016,
15500,11800.000,7.186,
16000,12224.449,7.049,
16500,12600.000,6.921,
17000,12400.000,6.774,post_crash
17500,12800.000,6.594,
18000,12424.850,6.952,
18500,12400.000,6.677,
19000,14228.457,5.887,
19500,8000.000,6.600,
20000,5811.623,22.724,
20500,12800.000,6.703,
21000,13400.000,6.209,
21500,12600.000,6.825,
22000,12224.449,6.967,
22500,13226.453,6.424,
23000,12600.000,6.651,
23500,11800.000,7.458,
24000,12825.651,6.641,
24500,12000.000,7.033,
25000,12625.251,6.698,
25500,13000.000,6.569,
26000,13226.453,6.379,
26500,13627.255,6.162,
27000,14600.000,5.685,
27500,12400.000,7.000,
28000,13026.052,6.446,
28500,12625.251,6.825,
29000,12600.000,6.714,
29500,12825.651,6.594,
30000,13400.000,6.299,
30500,14629.259,5.685,
31000,12825.651,6.484,
31500,14228.457,5.873,
32000,13627.255,6.221,
32500,13000.000,6.400,
33000,13226.453,6.379,
33500,13400.000,6.254,
34000,13627.255,6.176,
34500,12625.251,6.698,
35000,13426.854,6.313,
35500,13000.000,6.462,
36000,12825.651,6.703,
36500,13827.655,6.116,
37000,12200.000,6.902,
37500,12825.651,6.641,
38000,12625.251,6.746,
38500,13426.854,6.343,
39000,12600.000,6.778,
39500,12625.251,6.698,
40000,13426.854,6.358,
40500,12600.000,6.746,
41000,13426.854,6.388,
41500,13400.000,6.254,
42000,13026.052,6.600,
42500,12424.850,6.823,
43000,11600.000,7.448,
43500,12825.651,6.594,
44000,13026.052,6.354,
44500,12825.651,6.734,
45000,13000.000,6.446,
45500,12424.850,6.839,
46000,12424.850,6.871,
46500,13000.000,6.446,
47000,12825.651,6.656,
47500,13200.000,6.439,
48000,13026.052,6.554,
48500,13200.000,6.273,
49000,13026.052,6.523,
49500,12800.000,6.656,
50000,14028.056,5.943,
50500,13000.000,6.523,
51000,13226.453,6.333,
51500,12800.000,6.594,
52000,13026.052,6.523,
52500,12800.000,6.578,
53000,12625.251,6.746,
53500,13000.000,6.538,
54000,12424.850,6.823,
54500,13226.453,6.394,
55000,14028.056,6.043,
55500,13000.000,6.523,
56000,13426.854,6.209,
56500,13800.000,6.116,
57000,13026.052,6.508,
57500,13200.000,6.303,
58000,13600.000,6.206,
58500,12424.850,6.919,
59000,13000.000,6.492,
59500,13026.052,6.400,
60000,12800.000,6.625,
60500,13627.255,6.059,
61000,13200.000,6.394,
61500,13000.000,6.477,
62000,13400.000,6.194,
62500,13827.655,6.058,
63000,13026.052,6.523,
63500,13426.854,6.269,
64000,13226.453,6.394,
64500,12800.000,6.500,
65000,12825.651,6.750,
65500,12600.000,6.714,
66000,12400.000,6.855,
66500,12825.651,6.656,
67000,12625.251,6.667,
67500,13627.255,6.235,
68000,13400.000,6.269,
68500,12400.000,6.855,
69000,13226.453,6.318,
69500,12825.651,6.609,
70000,13226.453,6.439,
70500,13200.000,6.348,
71000,12625.251,6.841,
71500,13200.000,6.409,
72000,12825.651,6.500,
72500,14000.000,6.086,
73000,13400.000,6.224,
73500,13827.655,6.014,
74000,13226.453,6.394,
74500,13800.000,6.116,
75000,13400.000,6.194,
75500,13600.000,6.206,
76000,13226.453,6.333,
76500,13226.453,6.515,
77000,13200.000,6.212,
77500,12825.651,6.312,
77510,0.000,0.000,
