metric,value,notes
NUM_CLIENT_DIRS,3,client* folders under eval
NUM_CLIENTS_MERGED,3,clients with CSV data
TOTAL_THROUGHPUT,596.8 Tx/sec,sum of all clients
AVG_LATENCY,24.964 ms,across all batches all clients
P50_LATENCY,24.9 ms,
P95_LATENCY,32.6 ms,
P99_LATENCY,34.7 ms,
TOTAL_SLOW_COMMITS,7556,20.1%
TOTAL_CONFLICT_COMMITS,30059,
