metric,value,notes
NUM_CLIENT_DIRS,1,server* folders under eval
NUM_CLIENTS_MERGED,1,servers with CSV data
TOTAL_THROUGHPUT,427.1 Tx/sec,sum of all servers
AVG_LATENCY,2.241 ms,across all batches all servers
P50_LATENCY,2.2 ms,
P95_LATENCY,3.1 ms,
P99_LATENCY,3.9 ms,
TOTAL_SLOW_COMMITS,5840,39.6%
TOTAL_CONFLICT_COMMITS,8898,
