metric,value,notes
NUM_CLIENT_DIRS,3,client* folders under eval
NUM_CLIENTS_MERGED,3,clients with CSV data
TOTAL_THROUGHPUT,463.4 Tx/sec,sum of all clients
AVG_LATENCY,6.259 ms,across all batches all clients
P50_LATENCY,6.2 ms,
P95_LATENCY,8.5 ms,
P99_LATENCY,10.1 ms,
TOTAL_SLOW_COMMITS,0,0.0%
TOTAL_CONFLICT_COMMITS,15300,
