metric,value,notes
NUM_CLIENT_DIRS,3,client* folders under eval
NUM_CLIENTS_MERGED,3,clients with CSV data
TOTAL_THROUGHPUT,414.6 Tx/sec,sum of all clients
AVG_LATENCY,7.017 ms,across all batches all clients
P50_LATENCY,6.9 ms,
P95_LATENCY,9.5 ms,
P99_LATENCY,11.5 ms,
TOTAL_SLOW_COMMITS,13767,100.0%
TOTAL_CONFLICT_COMMITS,0,
