metric,value,notes
NUM_CLIENT_DIRS,3,client* folders under eval
NUM_CLIENTS_MERGED,3,clients with CSV data
TOTAL_THROUGHPUT,347.7 Tx/sec,sum of all clients
AVG_LATENCY,8.433 ms,across all batches all clients
P50_LATENCY,8.2 ms,
P95_LATENCY,12.2 ms,
P99_LATENCY,13.6 ms,
TOTAL_SLOW_COMMITS,9224,80.1%
TOTAL_CONFLICT_COMMITS,2286,
