metric,value,notes
NUM_CLIENT_DIRS,3,client* folders under eval
NUM_CLIENTS_MERGED,3,clients with CSV data
TOTAL_THROUGHPUT,450.5 Tx/sec,sum of all clients
AVG_LATENCY,6.470 ms,across all batches all clients
P50_LATENCY,6.4 ms,
P95_LATENCY,8.6 ms,
P99_LATENCY,10.2 ms,
TOTAL_SLOW_COMMITS,1488,10.0%
TOTAL_CONFLICT_COMMITS,13426,
