elapsed_ms,tps,lat_avg_ms,event
500,19800.000,3.828,
1000,22044.088,3.464,
1500,21000.000,3.581,
2000,21643.287,3.519,
2500,20400.000,3.824,
3000,18400.000,4.326,
3500,17600.000,4.648,
4000,18036.072,4.467,
4500,16032.064,5.175,
5000,15631.263,5.269,
5500,14600.000,5.767,
6000,13026.052,6.523,
6500,14000.000,6.000,
7000,15831.663,5.291,
7500,15831.663,5.203,stable
8000,15400.000,5.455,
8500,16032.064,5.025,
9000,14800.000,5.635,
9500,14600.000,5.644,
10000,15430.862,5.364,
10500,15200.000,5.539,
11000,15800.000,5.177,
11500,14228.457,5.901,
12000,14200.000,5.887,
12500,15000.000,5.387,
13000,15430.862,5.390,
13500,16600.000,4.892,
14000,15600.000,5.269,
14500,15631.263,5.244,
15000,15800.000,5.127,
15500,18036.072,4.400,
16000,18800.000,4.117,
16500,15030.060,5.533,
17000,16000.000,5.088,
17500,8216.433,10.976,
18000,14400.000,5.750,crash_follower3
18500,15200.000,5.421,
19000,14629.259,5.671,
19500,14600.000,5.548,
20000,14428.858,5.861,
20500,15200.000,5.303,
21000,15400.000,5.390,
21500,14629.259,5.671,
22000,15831.663,5.152,post_crash
22500,15230.461,5.526,
23000,16432.866,4.939,
23500,15600.000,5.410,
24000,14800.000,5.662,
24500,15430.862,5.286,
25000,15800.000,5.215,
25500,15000.000,5.533,
26000,15030.060,5.467,
26500,16032.064,5.100,
27000,16000.000,5.075,
27500,14228.457,5.831,
28000,13827.655,6.159,
28500,14400.000,5.917,
29000,13827.655,6.101,
29500,14600.000,5.808,
30000,17034.068,4.765,
30500,14829.659,5.541,
31000,15000.000,5.520,
31500,14428.858,5.806,
32000,15030.060,5.467,
32500,15800.000,5.241,
33000,15600.000,5.308,
33500,15831.663,5.177,
34000,15400.000,5.247,
34500,14629.259,5.616,
35000,16200.000,5.025,
35500,16600.000,4.916,
36000,14829.659,5.608,
36500,15000.000,5.493,
37000,15200.000,5.421,
37500,14400.000,5.833,
38000,16000.000,5.200,
38500,15200.000,5.368,
39000,15230.461,5.342,
39500,14600.000,5.658,
40000,14028.056,5.986,
40500,15000.000,5.573,
41000,14028.056,5.914,
41500,14629.259,5.726,
42000,14428.858,5.792,
42500,14600.000,5.767,
43000,14629.259,5.644,
43500,14829.659,5.581,
44000,14800.000,5.581,
44500,14800.000,5.541,
45000,13627.255,6.309,
45500,13226.453,6.682,
46000,13426.854,6.299,
46500,13000.000,6.492,
47000,15230.461,5.421,
47500,14800.000,5.622,
48000,14428.858,5.694,
48500,14629.259,5.644,
49000,13600.000,6.147,
49500,13827.655,6.130,
50000,14000.000,5.929,
50500,13600.000,6.221,
51000,14228.457,5.944,
51500,13800.000,6.058,
52000,13426.854,6.239,
52500,13800.000,6.072,
53000,14829.659,5.703,
53500,14800.000,5.608,
54000,13200.000,6.470,
54500,14428.858,5.931,
55000,14829.659,5.622,
55500,14200.000,5.901,
56000,14600.000,5.685,
56500,14629.259,5.781,
57000,14428.858,5.819,
57500,13026.052,6.446,
58000,14228.457,6.042,
58500,14600.000,5.712,
59000,15200.000,5.408,
59500,15230.461,5.368,
60000,16000.000,5.138,
60500,15400.000,5.195,
61000,15631.263,5.244,
61500,14629.259,5.712,
62000,15030.060,5.507,
62500,15600.000,5.256,
63000,14028.056,5.957,
63500,15000.000,5.627,
64000,13226.453,6.470,
64500,14600.000,5.671,
65000,14428.858,5.792,
65500,14600.000,5.685,
66000,14600.000,5.712,
66500,15230.461,5.382,
67000,15400.000,5.377,
67500,15430.862,5.338,
68000,14600.000,5.616,
68500,15230.461,5.329,
69000,15230.461,5.500,
69500,13800.000,6.145,
70000,13426.854,6.328,
70500,13400.000,6.224,
71000,14228.457,6.042,
71500,14800.000,5.703,
72000,13426.854,6.269,
72500,13000.000,6.708,
73000,14400.000,5.833,
73500,13400.000,6.224,
74000,13426.854,6.463,
74500,13400.000,6.284,
75000,14400.000,5.875,
75500,17400.000,4.678,
76000,14228.457,5.859,
76500,13600.000,6.338,
77000,14428.858,5.819,
77500,14629.259,5.699,
78000,13400.000,6.299,
78500,13026.052,6.508,
79000,14028.056,6.257,
79500,14000.000,6.014,
80000,14428.858,5.764,
80500,16032.064,5.013,
81000,13800.000,6.159,
81500,13827.655,6.087,
82000,14028.056,5.957,
82500,14629.259,5.890,
82631,8396.947,5.727,
