metric,value,notes
NUM_CLIENT_DIRS,3,client* folders under eval
NUM_CLIENTS_MERGED,3,clients with CSV data
TOTAL_THROUGHPUT,479.3 Tx/sec,sum of all clients
AVG_LATENCY,6.086 ms,across all batches all clients
P50_LATENCY,6.0 ms,
P95_LATENCY,8.2 ms,
P99_LATENCY,9.9 ms,
TOTAL_SLOW_COMMITS,15859,100.0%
TOTAL_CONFLICT_COMMITS,0,
