elapsed_ms,tps,lat_avg_ms,event
500,17000.000,4.671,
1000,20000.000,3.940,
1500,19639.279,4.031,
2000,19400.000,4.082,
2500,17034.068,4.741,
3000,17000.000,4.671,
3500,17635.271,4.580,
4000,16200.000,5.000,
4500,14629.259,5.753,
5000,15400.000,5.299,
5500,13627.255,6.088,
6000,12424.850,7.097,
6500,12825.651,6.641,stable
7000,12600.000,6.746,
7500,12825.651,6.625,
8000,12400.000,6.903,
8500,12424.850,6.968,
9000,11800.000,7.153,
9500,13627.255,6.441,
10000,13200.000,6.394,
10500,13800.000,6.203,
11000,13627.255,6.118,
11500,14428.858,5.958,
12000,14400.000,5.958,
12500,14629.259,5.699,
13000,14800.000,5.622,
13500,13426.854,6.358,
14000,15600.000,5.231,
14500,14829.659,5.568,
15000,15600.000,5.372,
15500,14400.000,5.819,
16000,14028.056,6.029,
16500,15600.000,5.231,
17000,14428.858,5.861,crash_follower2
17500,14600.000,5.685,
18000,15030.060,5.560,
18500,12825.651,6.734,
19000,12224.449,7.066,
19500,12400.000,7.016,
20000,12400.000,7.000,
20500,12825.651,6.750,
21000,12800.000,6.797,post_crash
21500,13200.000,6.424,
22000,12424.850,6.952,
22500,12800.000,6.703,
23000,13800.000,6.159,
23500,14028.056,5.971,
24000,14228.457,5.915,
24500,12800.000,6.828,
25000,13226.453,6.348,
25500,12600.000,6.825,
26000,12200.000,6.918,
26500,13026.052,6.477,
27000,12800.000,6.641,
27500,12000.000,7.233,
28000,12825.651,6.734,
28500,11623.246,7.328,
29000,12800.000,6.797,
29500,13426.854,6.284,
30000,13627.255,6.265,
30500,13600.000,6.132,
31000,14829.659,5.703,
31500,12600.000,6.825,
32000,12625.251,6.794,
32500,13200.000,6.424,
33000,13226.453,6.470,
33500,13000.000,6.477,
34000,13627.255,6.221,
34500,15000.000,5.520,
35000,13200.000,6.530,
35500,14200.000,5.746,
36000,14028.056,5.986,
36500,14200.000,6.042,
37000,13400.000,6.418,
37500,13426.854,6.328,
38000,14428.858,5.708,
38500,12800.000,6.734,
39000,13800.000,6.072,
39500,13627.255,6.147,
40000,13627.255,6.353,
40500,14228.457,6.070,
41000,12400.000,6.823,
41500,13200.000,6.379,
42000,13026.052,6.631,
42500,14000.000,6.143,
43000,12600.000,6.810,
43500,13627.255,6.353,
44000,13600.000,6.426,
44500,13400.000,6.358,
45000,13627.255,6.265,
45500,13600.000,6.250,
46000,13000.000,6.600,
46500,12424.850,6.871,
47000,12000.000,7.233,
47500,12825.651,6.562,
48000,13200.000,6.409,
48500,12825.651,6.594,
49000,13627.255,6.294,
49500,13000.000,6.615,
50000,12825.651,6.656,
50500,13600.000,6.294,
51000,12825.651,6.719,
51500,13200.000,6.394,
52000,14000.000,6.229,
52500,13627.255,6.147,
53000,14028.056,6.371,
53500,12800.000,6.609,
54000,14600.000,5.781,
54500,12825.651,6.688,
55000,13800.000,6.159,
55500,13000.000,6.569,
56000,13426.854,6.284,
56500,12600.000,6.746,
57000,13226.453,6.455,
57500,13200.000,6.485,
58000,12600.000,6.762,
58500,13026.052,6.385,
59000,14400.000,5.903,
59500,14028.056,6.200,
60000,14200.000,5.915,
60500,13226.453,6.394,
61000,14400.000,6.042,
61500,14028.056,5.871,
62000,14028.056,6.086,
62500,12600.000,6.794,
63000,13400.000,6.403,
63500,13600.000,6.162,
64000,13600.000,6.191,
64500,13627.255,6.147,
65000,13627.255,6.221,
65500,14000.000,6.086,
66000,13827.655,6.145,
66500,13627.255,6.074,
67000,13426.854,6.433,
67500,13400.000,6.224,
68000,13426.854,6.313,
68500,13400.000,6.254,
69000,13000.000,6.569,
69500,13426.854,6.358,
70000,12424.850,6.984,
70500,13000.000,6.369,
71000,13026.052,6.600,
71500,14200.000,5.986,
72000,14028.056,6.300,
72500,13000.000,6.615,
73000,13627.255,6.235,
73500,12600.000,6.746,
74000,13600.000,6.132,
74500,13827.655,6.087,
75000,13400.000,6.433,
75500,13600.000,6.309,
76000,13827.655,6.261,
76500,15400.000,5.610,
77000,14000.000,6.014,
77500,14629.259,5.658,
78000,13426.854,6.373,
78500,14600.000,5.781,
79000,13827.655,6.101,
79500,13226.453,6.455,
80000,13800.000,6.217,
80500,13400.000,6.373,
81000,13800.000,6.072,
81440,12272.727,6.315,
