elapsed_ms,tps,lat_avg_ms,event
500,18200.000,4.495,
1000,18637.275,4.269,
1500,18200.000,4.451,
2000,17400.000,4.736,
2500,17600.000,4.682,
3000,15400.000,5.260,
3500,14428.858,5.833,
4000,14428.858,5.875,
4500,13827.655,6.087,
5000,12024.048,7.450,
5500,12400.000,7.065,
6000,11200.000,7.661,
6500,10800.000,8.019,
7000,9018.036,9.778,
7500,9600.000,9.229,
8000,9819.639,9.061,
8500,9600.000,9.083,stable
9000,9018.036,10.111,
9500,9418.838,9.596,
10000,9218.437,9.413,
10500,9218.437,9.804,
11000,10400.000,8.577,
11500,9218.437,9.630,
12000,9400.000,9.383,
12500,9400.000,9.234,
13000,10020.040,8.720,
13500,10621.242,8.453,
14000,10000.000,8.760,
14500,10220.441,8.706,
15000,10200.000,8.745,
15500,10000.000,8.820,
16000,10621.242,8.453,
16500,10400.000,8.462,
17000,10020.040,9.000,
17500,10800.000,8.056,
18000,11222.445,7.821,
18500,10821.643,8.056,
19000,12024.048,7.533,crash_follower4
19500,11000.000,8.109,
20000,10821.643,8.093,
20500,10400.000,8.577,
21000,11022.044,8.073,
21500,10800.000,8.185,
22000,10621.242,8.264,
22500,10220.441,8.451,post_crash
23000,10400.000,8.654,
23500,10420.842,8.269,
24000,9800.000,9.041,
24500,10020.040,8.720,
25000,10400.000,8.538,
25500,10200.000,8.745,
26000,10020.040,9.060,
26500,10200.000,8.490,
27000,10020.040,8.920,
27500,9819.639,9.020,
28000,10000.000,8.940,
28500,10200.000,8.765,
29000,9600.000,9.062,
29500,9819.639,9.082,
30000,10000.000,8.860,
30500,10020.040,8.780,
31000,9800.000,8.918,
31500,10200.000,8.510,
32000,9819.639,9.143,
32500,10600.000,8.321,
33000,10420.842,8.346,
33500,10400.000,8.423,
34000,9619.238,9.000,
34500,10400.000,8.712,
35000,10020.040,8.940,
35500,10020.040,8.880,
36000,10220.441,8.765,
36500,9600.000,9.021,
37000,9819.639,8.837,
37500,10220.441,8.902,
38000,10400.000,8.423,
38500,9619.238,9.062,
39000,9619.238,9.292,
39500,9600.000,9.125,
40000,10420.842,8.673,
40500,10600.000,8.396,
41000,10200.000,8.549,
41500,10821.643,8.148,
42000,11022.044,7.818,
42500,10420.842,8.423,
43000,10200.000,8.294,
43500,10621.242,8.472,
44000,10420.842,8.212,
44500,11200.000,7.893,
45000,10821.643,8.130,
45500,10200.000,8.588,
46000,10821.643,8.259,
46500,10800.000,8.167,
47000,10400.000,8.192,
47500,11222.445,7.946,
48000,200.401,9.000,
48500,6800.000,11.676,
49000,8400.000,10.429,
49500,9018.036,10.022,
50000,9819.639,9.163,
50500,11200.000,7.661,
51000,11022.044,7.818,
51500,10821.643,8.000,
52000,10420.842,8.327,
52500,10400.000,8.385,
53000,9819.639,8.714,
53500,10800.000,7.981,
54000,11022.044,8.091,
54500,11200.000,7.786,
55000,11823.647,7.136,
55500,11600.000,7.500,
56000,11400.000,7.772,
56500,10821.643,7.852,
57000,10200.000,8.608,
57500,11623.246,7.466,
58000,11600.000,7.517,
58500,11400.000,7.614,
59000,11400.000,7.526,
59500,12224.449,7.131,
60000,11000.000,7.818,
60500,10821.643,8.037,
61000,11022.044,7.764,
61500,11022.044,8.036,
62000,11400.000,7.754,
62500,11022.044,7.964,
63000,11200.000,7.661,
63500,11200.000,7.839,
64000,11400.000,7.316,
64500,11222.445,7.679,
65000,10621.242,8.132,
65500,10200.000,8.471,
66000,10621.242,8.208,
66500,10600.000,8.226,
67000,10800.000,7.944,
67500,11222.445,7.732,
68000,10621.242,8.057,
68500,10800.000,8.037,
69000,10220.441,8.412,
69500,10420.842,8.365,
70000,11600.000,7.379,
70500,10621.242,8.226,
71000,11200.000,7.589,
71500,10420.842,8.423,
72000,11422.846,7.632,
72500,11400.000,7.333,
73000,10600.000,8.038,
73500,10821.643,8.148,
74000,10200.000,8.529,
74500,10600.000,8.283,
75000,10621.242,8.094,
75500,11200.000,7.750,
76000,10621.242,8.075,
76500,10821.643,7.963,
77000,11400.000,7.544,
77500,11823.647,7.339,
78000,11000.000,7.909,
78500,11200.000,7.625,
79000,11222.445,7.750,
79500,10821.643,7.907,
80000,11000.000,7.945,
80500,10420.842,8.231,
81000,11222.445,7.643,
81500,11623.246,7.483,
82000,10800.000,7.963,
82500,10621.242,8.057,
83000,10821.643,8.019,
83050,4081.633,10.500,
