metric,value,notes
NUM_CLIENT_DIRS,3,client* folders under eval
NUM_CLIENTS_MERGED,3,clients with CSV data
TOTAL_THROUGHPUT,806.0 Tx/sec,sum of all clients
AVG_LATENCY,3.593 ms,across all batches all clients
P50_LATENCY,3.5 ms,
P95_LATENCY,5.0 ms,
P99_LATENCY,5.9 ms,
TOTAL_SLOW_COMMITS,15833,59.8%
TOTAL_CONFLICT_COMMITS,10635,
