elapsed_ms,tps,lat_avg_ms,event
500,15600.000,5.103,
1000,14800.000,5.500,
1500,14629.259,5.740,
2000,12600.000,6.667,
2500,13600.000,6.162,
3000,15030.060,5.453,
3500,16032.064,5.150,stable
4000,14800.000,5.486,
4500,15831.663,5.253,
5000,15000.000,5.493,
5500,14400.000,5.819,
6000,15000.000,5.467,
6500,15030.060,5.573,
7000,15400.000,5.286,
7500,14200.000,5.930,
8000,13827.655,6.058,
8500,14600.000,5.630,
9000,15030.060,5.587,
9500,15631.263,5.179,
10000,14400.000,5.819,
10500,15430.862,5.325,
11000,15030.060,5.480,
11500,17600.000,4.545,
12000,18236.473,4.275,
12500,14200.000,5.831,
13000,15600.000,5.256,
13500,15831.663,5.177,
14000,14629.259,5.658,crash_follower3
14500,15000.000,5.480,
15000,14629.259,5.712,
15500,14400.000,5.708,
16000,14000.000,5.929,
16500,14600.000,5.589,
17000,15030.060,5.533,
17500,14629.259,5.753,
18000,15800.000,5.127,post_crash
18500,14629.259,5.658,
19000,16000.000,5.062,
19500,14829.659,5.568,
20000,14200.000,5.831,
20500,15600.000,5.321,
21000,15430.862,5.234,
21500,14600.000,5.603,
22000,15030.060,5.547,
22500,16032.064,5.037,
23000,15631.263,5.231,
23500,14000.000,5.914,
24000,13600.000,6.206,
24500,14428.858,5.694,
25000,13827.655,6.058,
25500,14400.000,5.792,
26000,16432.866,4.915,
26500,15000.000,5.520,
27000,14428.858,5.750,
27500,14600.000,5.699,
28000,15030.060,5.467,
28500,15400.000,5.299,
29000,15030.060,5.453,
29500,15800.000,5.127,
30000,15430.862,5.273,
30500,14629.259,5.685,
31000,15600.000,5.205,
31500,16633.267,4.819,
32000,14800.000,5.541,
32500,14629.259,5.658,
33000,15200.000,5.487,
33500,14200.000,5.887,
34000,15800.000,5.190,
34500,15030.060,5.480,
35000,15200.000,5.434,
35500,14428.858,5.889,
36000,14000.000,6.000,
36500,14629.259,5.562,
37000,14428.858,5.847,
37500,14400.000,5.806,
38000,14428.858,5.736,
38500,14629.259,5.740,
39000,14400.000,5.750,
39500,14829.659,5.608,
40000,14829.659,5.608,
40500,14800.000,5.581,
41000,13827.655,6.087,
41500,12800.000,6.594,
42000,13200.000,6.333,
42500,13226.453,6.409,
43000,15000.000,5.493,
43500,14800.000,5.527,
44000,14428.858,5.639,
44500,14629.259,5.562,
45000,13600.000,6.132,
45500,13627.255,6.147,
46000,13627.255,6.118,
46500,13600.000,6.176,
47000,13800.000,6.058,
47500,13627.255,6.294,
48000,13627.255,6.176,
48500,13827.655,6.072,
49000,14400.000,5.722,
49500,14829.659,5.514,
50000,13426.854,6.299,
50500,14428.858,5.778,
51000,14400.000,5.722,
51500,14228.457,5.915,
52000,14200.000,5.775,
52500,14829.659,5.635,
53000,14228.457,5.873,
53500,13000.000,6.462,
54000,13627.255,6.176,
54500,14600.000,5.630,
55000,14800.000,5.622,
55500,15430.862,5.273,
56000,16032.064,5.100,
56500,15831.663,5.089,
57000,15200.000,5.408,
57500,14428.858,5.750,
58000,14800.000,5.595,
58500,15400.000,5.312,
59000,14000.000,5.943,
59500,14428.858,5.750,
60000,13426.854,6.328,
60500,14200.000,5.873,
61000,14400.000,5.764,
61500,14428.858,5.736,
62000,14400.000,5.778,
62500,15230.461,5.303,
63000,15000.000,5.547,
63500,15230.461,5.395,
64000,14600.000,5.685,
64500,15200.000,5.421,
65000,14629.259,5.589,
65500,13627.255,6.206,
66000,13400.000,6.269,
66500,13426.854,6.373,
67000,13600.000,6.074,
67500,14600.000,5.630,
68000,13426.854,6.284,
68500,13026.052,6.508,
69000,14400.000,5.722,
69500,13426.854,6.254,
70000,13426.854,6.269,
70500,13226.453,6.333,
71000,14428.858,5.875,
71500,17000.000,4.647,
72000,14428.858,5.819,
72500,13200.000,6.364,
73000,14228.457,5.873,
73500,14600.000,5.740,
74000,13426.854,6.224,
74500,13226.453,6.470,
75000,13200.000,6.379,
75500,13600.000,6.103,
76000,14800.000,5.635,
76500,15800.000,5.089,
77000,13426.854,6.194,
77500,13600.000,6.074,
78000,13827.655,6.058,
78500,14200.000,5.901,
78691,13089.005,5.080,
