metric,value,notes
NUM_CLIENT_DIRS,3,client* folders under eval
NUM_CLIENTS_MERGED,3,clients with CSV data
TOTAL_THROUGHPUT,366.0 Tx/sec,sum of all clients
AVG_LATENCY,7.967 ms,across all batches all clients
P50_LATENCY,7.7 ms,
P95_LATENCY,11.7 ms,
P99_LATENCY,13.2 ms,
TOTAL_SLOW_COMMITS,7267,59.8%
TOTAL_CONFLICT_COMMITS,4881,
