metric,value,notes
NUM_CLIENT_DIRS,3,client* folders under eval
NUM_CLIENTS_MERGED,3,clients with CSV data
TOTAL_THROUGHPUT,434.8 Tx/sec,sum of all clients
AVG_LATENCY,6.675 ms,across all batches all clients
P50_LATENCY,6.6 ms,
P95_LATENCY,9.1 ms,
P99_LATENCY,11.1 ms,
TOTAL_SLOW_COMMITS,12972,89.9%
TOTAL_CONFLICT_COMMITS,1457,
