elapsed_ms,tps,lat_avg_ms,event
500,344.000,13.622,
1000,372.000,12.925,
1500,330.661,14.545,
2000,222.000,21.856,
2500,208.417,23.154,
3000,208.000,23.500,calm_c0
3500,206.413,23.388,
4000,192.385,25.479,
4500,224.449,21.929,
5000,250.000,19.360,
5500,286.000,16.657,
6000,256.513,18.961,
6500,242.000,20.000,
7000,218.437,22.183,
7500,194.000,25.299,
8000,248.497,19.621,
8500,224.449,21.491,
9000,216.000,22.444,
9500,184.369,26.522,
10000,192.000,25.417,
10500,192.385,25.823,
11000,210.421,23.057,
11500,216.000,22.435,
12000,224.449,21.866,
12500,182.000,26.132,
13000,188.377,26.670,
13500,216.000,22.287,
14000,212.425,22.887,
14500,176.000,27.489,
15000,184.369,26.728,
15500,166.000,29.410,
16000,176.353,28.284,
16500,196.000,24.724,
17000,208.417,23.548,
17500,192.000,25.188,
18000,198.397,24.495,
18500,242.485,20.314,
19000,224.000,21.607,burst_c0
19500,204.000,22.245,
20000,38.000,95.211,
20500,22.000,260.091,
21000,28.000,178.143,
21500,28.000,177.929,
22000,30.000,176.667,
22500,26.052,177.077,
23000,28.056,176.714,
23500,30.060,177.467,
24000,28.000,176.286,
24500,28.056,174.286,
25000,30.060,174.400,
25500,26.000,175.231,
26000,28.000,180.929,
26500,28.056,176.643,
27000,28.000,177.857,
27500,30.060,177.733,
28000,26.052,176.923,
28500,30.000,174.867,
29000,28.000,174.571,
29500,28.056,173.929,
30000,30.060,174.867,
30500,28.000,174.643,calm_c1
31000,22.000,177.818,
31500,182.365,36.110,
32000,184.000,26.750,
32500,216.000,22.556,
33000,220.441,22.355,
33500,220.441,22.009,
34000,254.000,18.984,
34500,266.000,18.143,
35000,240.000,20.283,
35500,260.000,18.469,
36000,230.461,21.252,
36500,220.441,21.982,
37000,240.481,20.233,
37500,272.000,17.846,
38000,272.545,17.743,
38500,198.000,24.111,
39000,228.457,21.728,
39500,220.000,21.591,
40000,212.425,23.028,
40500,180.361,26.844,
41000,202.405,24.495,
41500,204.409,24.245,
42000,184.000,26.326,
42500,200.401,24.430,
43000,206.000,23.883,
43500,186.000,25.903,
44000,166.333,28.880,
44500,210.421,24.124,
45000,202.000,23.515,
45500,228.000,21.711,
46000,218.437,22.165,
46500,194.000,24.155,burst_c1
47000,38.076,123.684,
47500,26.052,177.615,
48000,28.000,176.214,
48500,28.056,176.571,
49000,30.060,174.600,
49500,28.000,174.857,
50000,30.060,174.600,
50500,28.056,174.571,
51000,26.000,177.692,
51500,28.000,178.071,
52000,28.000,177.643,
52500,30.060,175.133,
53000,28.000,174.929,
53500,28.056,175.929,
54000,28.000,176.286,
54500,28.056,176.357,
55000,28.000,175.286,
55500,30.060,176.533,
56000,28.056,175.071,
56500,28.000,175.071,
57000,28.056,175.857,
57500,16.000,176.000,post_burst
58000,104.208,76.269,
58500,248.497,19.831,
58837,243.323,18.744,
