elapsed_ms,tps,lat_avg_ms,event
500,12800.000,6.797,
1000,13226.453,6.515,
1500,13627.255,6.471,stable
2000,13600.000,6.265,
2500,14028.056,6.300,
3000,12625.251,6.968,
3500,13026.052,6.831,
4000,13200.000,6.697,
4500,14000.000,6.257,
5000,14400.000,6.111,
5500,14629.259,5.904,
6000,15230.461,5.500,
6500,14600.000,5.986,
7000,15200.000,5.605,
7500,15430.862,5.481,
8000,15000.000,5.813,
8500,15200.000,5.750,
9000,16432.866,5.037,
9500,15430.862,5.545,
10000,16432.866,5.280,
10500,15600.000,5.577,
11000,15430.862,5.584,
11500,16000.000,5.275,
12000,14600.000,5.795,crash_follower2
12500,15631.263,5.410,
13000,14800.000,5.878,
13500,13000.000,6.877,
14000,12825.651,6.734,
14500,13026.052,6.908,
15000,13600.000,6.485,
15500,13200.000,6.576,post_crash
16000,13426.854,6.552,
16500,13226.453,6.803,
17000,13200.000,6.652,
17500,13226.453,6.758,
18000,14829.659,5.878,
18500,17034.068,5.165,
19000,13600.000,6.338,
19500,13026.052,6.785,
20000,14200.000,6.268,
20500,13426.854,6.522,
21000,12800.000,6.750,
21500,13827.655,6.290,
22000,13026.052,6.738,
22500,13000.000,6.800,
23000,12600.000,6.873,
23500,13000.000,6.769,
24000,14028.056,6.243,
24500,14000.000,6.286,
25000,13800.000,6.246,
25500,9800.000,5.878,
26000,12224.449,9.984,
26500,13800.000,6.290,
27000,13627.255,6.500,
27500,13226.453,6.636,
28000,14028.056,6.200,
28500,14200.000,6.141,
29000,14629.259,5.959,
29500,14800.000,5.811,
30000,14800.000,5.865,
30500,14629.259,5.849,
31000,15200.000,5.803,
31500,14400.000,6.014,
32000,14028.056,6.243,
32500,14200.000,6.113,
33000,14000.000,6.200,
33500,13426.854,6.537,
34000,13800.000,6.203,
34500,13627.255,6.412,
35000,14629.259,6.110,
35500,13627.255,6.485,
36000,12800.000,6.859,
36500,13827.655,6.406,
37000,13800.000,6.362,
37500,13800.000,6.377,
38000,13426.854,6.567,
38500,14000.000,6.257,
39000,14200.000,6.127,
39500,13627.255,6.603,
40000,14600.000,6.123,
40500,14200.000,6.197,
41000,13026.052,6.892,
41500,12600.000,7.032,
42000,12625.251,7.175,
42500,13000.000,6.785,
43000,15000.000,5.880,
43500,13426.854,6.627,
44000,13200.000,6.697,
44500,13426.854,6.612,
45000,12800.000,6.875,
45500,13827.655,6.348,
46000,13226.453,6.697,
46500,14400.000,6.042,
47000,13627.255,6.456,
47500,13600.000,6.441,
48000,13627.255,6.471,
48500,14400.000,6.083,
49000,14629.259,5.890,
49500,13600.000,6.529,
50000,13600.000,6.412,
50500,13827.655,6.290,
51000,13426.854,6.522,
51500,12800.000,6.984,
52000,13827.655,6.319,
52500,13400.000,6.657,
53000,13426.854,6.507,
53500,14200.000,6.155,
54000,14629.259,5.932,
54500,14028.056,6.314,
55000,14200.000,6.127,
55500,13426.854,6.582,
56000,14800.000,5.838,
56500,14600.000,5.877,
57000,13827.655,6.362,
57500,12800.000,6.734,
58000,14428.858,5.986,
58500,14200.000,6.211,
59000,15000.000,5.853,
59500,14228.457,6.282,
60000,14200.000,6.085,
60500,14028.056,6.314,
61000,14400.000,6.111,
61500,13627.255,6.382,
62000,14000.000,6.200,
62500,13600.000,6.368,
63000,13827.655,6.420,
63500,13426.854,6.567,
64000,13000.000,6.862,
64500,14028.056,6.414,
65000,13026.052,6.877,
65500,13200.000,6.515,
66000,14000.000,6.429,
66500,14428.858,6.000,
67000,13800.000,6.406,
67500,13827.655,6.391,
68000,13400.000,6.463,
68500,13600.000,6.412,
69000,14028.056,6.243,
69500,13600.000,6.515,
70000,13627.255,6.412,
70500,13600.000,6.412,
71000,15000.000,5.827,
71500,14829.659,5.905,
72000,15200.000,5.632,
72500,14829.659,5.824,
73000,14400.000,6.028,
73500,14600.000,5.904,
74000,14028.056,6.214,
74500,13800.000,6.348,
75000,14600.000,5.932,
75500,14428.858,6.125,
76000,14000.000,6.243,
76271,15185.185,5.171,
