elapsed_ms,tps,lat_avg_ms,event
500,17800.000,4.416,
1000,17635.271,4.489,
1500,16633.267,4.867,
2000,14028.056,6.014,
2500,14228.457,5.789,
3000,12224.449,6.852,
3500,11600.000,7.517,
4000,11400.000,7.526,
4500,9819.639,9.000,
5000,9418.838,9.404,
5500,9400.000,9.447,stable
6000,10220.441,8.706,
6500,9600.000,9.083,
7000,9819.639,9.245,
7500,9619.238,9.208,
8000,9200.000,9.500,
8500,9619.238,9.250,
9000,9218.437,9.739,
9500,9400.000,9.319,
10000,10200.000,8.608,
10500,10220.441,8.667,
11000,10200.000,8.471,
11500,9418.838,9.468,
12000,9600.000,9.292,
12500,10020.040,8.860,
13000,10200.000,8.490,
13500,10000.000,8.880,
14000,9619.238,9.271,
14500,10400.000,8.365,
15000,10400.000,8.365,
15500,10020.040,8.860,
16000,14428.858,8.903,
16500,5600.000,8.893,
17000,10200.000,8.588,crash_follower2
17500,9800.000,9.000,
18000,9600.000,9.083,
18500,9418.838,9.723,
19000,10000.000,8.880,
19500,10621.242,8.170,
20000,10000.000,8.940,
20500,10200.000,8.529,post_crash
21000,9418.838,9.447,
21500,10420.842,8.404,
22000,10000.000,8.720,
22500,10400.000,8.288,
23000,11222.445,7.929,
23500,10800.000,8.222,
24000,9819.639,9.061,
24500,10400.000,8.404,
25000,10600.000,8.283,
25500,10020.040,8.900,
26000,10621.242,8.415,
26500,9800.000,8.857,
27000,9619.238,9.229,
27500,10220.441,8.529,
28000,10200.000,8.686,
28500,10800.000,7.981,
29000,10621.242,8.321,
29500,11000.000,7.909,
30000,10020.040,8.880,
30500,10400.000,8.308,
31000,10400.000,8.462,
31500,9819.639,8.918,
32000,9819.639,9.020,
32500,10200.000,8.529,
33000,10220.441,8.471,
33500,10000.000,9.000,
34000,10020.040,8.840,
34500,10621.242,8.321,
35000,10600.000,8.283,
35500,11000.000,7.891,
36000,10621.242,8.170,
36500,10420.842,8.365,
37000,10420.842,8.500,
37500,10200.000,8.647,
38000,10420.842,8.423,
38500,10200.000,8.529,
39000,10200.000,8.765,
39500,9800.000,8.816,
40000,10621.242,8.283,
40500,10600.000,8.208,
41000,10220.441,8.608,
41500,11022.044,7.927,
42000,11200.000,7.804,
42500,11422.846,7.667,
43000,10400.000,8.212,
43500,10220.441,8.765,
44000,11222.445,7.768,
44500,11422.846,7.719,
45000,10600.000,8.283,
45500,11022.044,7.982,
46000,10600.000,8.321,
46500,10220.441,8.569,
47000,10400.000,8.500,
47500,10420.842,8.538,
48000,9819.639,8.857,
48500,10000.000,8.780,
49000,10000.000,8.800,
49500,10220.441,8.784,
50000,10220.441,8.608,
50500,10600.000,8.321,
51000,10020.040,8.860,
51500,9800.000,9.041,
52000,9819.639,8.796,
52500,10621.242,8.415,
53000,10020.040,8.760,
53500,9800.000,8.837,
54000,10200.000,8.804,
54500,10400.000,8.519,
55000,10400.000,8.250,
55500,10420.842,8.404,
56000,10420.842,8.346,
56500,10821.643,8.019,
57000,10800.000,8.111,
57500,10020.040,8.920,
58000,10000.000,8.680,
58500,10420.842,8.404,
59000,10821.643,8.352,
59500,10621.242,8.302,
60000,11222.445,7.893,
60500,12000.000,7.033,
61000,10000.000,8.800,
61500,11022.044,8.000,
62000,10800.000,8.111,
62500,10621.242,8.094,
63000,11200.000,7.607,
63500,10621.242,8.226,
64000,10621.242,8.491,
64500,10821.643,8.148,
65000,10600.000,8.226,
65500,10800.000,8.093,
66000,10420.842,8.462,
66500,11200.000,7.643,
67000,10200.000,8.686,
67500,11000.000,7.782,
68000,10621.242,8.434,
68500,10600.000,8.245,
69000,10420.842,8.404,
69500,10621.242,8.245,
70000,10621.242,8.434,
70500,10400.000,8.500,
71000,10400.000,8.404,
71500,10020.040,8.820,
72000,10821.643,8.185,
72500,10220.441,8.569,
73000,10200.000,8.490,
73500,11400.000,7.737,
74000,10400.000,8.308,
74500,10420.842,8.654,
75000,10000.000,8.640,
75500,10621.242,8.226,
76000,10800.000,7.981,
76500,10400.000,8.404,
77000,10821.643,8.093,
77500,10400.000,8.385,
78000,11222.445,7.929,
78500,10000.000,8.800,
79000,10200.000,8.667,
79500,10200.000,8.706,
80000,10200.000,8.529,
80500,10621.242,8.377,
81000,10200.000,8.725,
81500,15631.263,5.321,
81580,15000.000,3.500,
