metric,value,notes
NUM_CLIENT_DIRS,1,server* folders under eval
NUM_CLIENTS_MERGED,1,servers with CSV data
TOTAL_THROUGHPUT,647.9 Tx/sec,sum of all servers
AVG_LATENCY,1.458 ms,across all batches all servers
P50_LATENCY,1.4 ms,
P95_LATENCY,2.1 ms,
P99_LATENCY,2.7 ms,
TOTAL_SLOW_COMMITS,19406,80.3%
TOTAL_CONFLICT_COMMITS,4771,
