metric,value,notes
NUM_CLIENT_DIRS,3,client* folders under eval
NUM_CLIENTS_MERGED,3,clients with CSV data
TOTAL_THROUGHPUT,369.3 Tx/sec,sum of all clients
AVG_LATENCY,7.906 ms,across all batches all clients
P50_LATENCY,7.7 ms,
P95_LATENCY,11.4 ms,
P99_LATENCY,12.9 ms,
TOTAL_SLOW_COMMITS,1206,9.8%
TOTAL_CONFLICT_COMMITS,11041,
