metric,value,notes
NUM_CLIENT_DIRS,1,server* folders under eval
NUM_CLIENTS_MERGED,1,servers with CSV data
TOTAL_THROUGHPUT,636.9 Tx/sec,sum of all servers
AVG_LATENCY,1.492 ms,across all batches all servers
P50_LATENCY,1.5 ms,
P95_LATENCY,2.1 ms,
P99_LATENCY,2.7 ms,
TOTAL_SLOW_COMMITS,14237,59.8%
TOTAL_CONFLICT_COMMITS,9572,
