elapsed_ms,tps,lat_avg_ms,event
500,15200.000,5.263,
1000,15800.000,5.228,
1500,13000.000,6.431,
2000,12424.850,6.823,
2500,13026.052,6.631,
3000,12400.000,6.758,stable
3500,13627.255,6.221,
4000,13226.453,6.439,
4500,12400.000,6.871,
5000,12424.850,6.903,
5500,12200.000,7.033,
6000,12600.000,6.762,
6500,13400.000,6.343,
7000,13827.655,6.000,
7500,13400.000,6.284,
8000,12625.251,6.778,
8500,13800.000,6.029,
9000,13026.052,6.446,
9500,13827.655,6.203,
10000,13200.000,6.394,
10500,14629.259,5.603,
11000,14829.659,5.689,
11500,14400.000,5.708,
12000,14200.000,5.831,
12500,14600.000,5.685,
13000,14629.259,5.644,crash_follower4
13500,15400.000,5.221,
14000,15000.000,5.547,
14500,13400.000,6.239,
15000,14829.659,5.500,
15500,14600.000,5.712,
16000,14000.000,5.957,
16500,15000.000,5.427,post_crash
17000,13800.000,6.043,
17500,13627.255,6.206,
18000,13800.000,6.029,
18500,13627.255,6.250,
19000,13800.000,6.029,
19500,13226.453,6.303,
20000,13827.655,6.188,
20500,14200.000,5.887,
21000,13226.453,6.439,
21500,13200.000,6.303,
22000,14428.858,5.708,
22500,13600.000,6.279,
23000,13026.052,6.415,
23500,14600.000,5.671,
24000,15200.000,5.434,
24500,15030.060,5.560,
25000,14428.858,5.792,
25500,15800.000,5.063,
26000,13800.000,6.058,
26500,15230.461,5.434,
27000,15030.060,5.453,
27500,13600.000,6.176,
28000,15200.000,5.303,
28500,16000.000,5.100,
29000,15000.000,5.520,
29500,14028.056,5.957,
30000,15030.060,5.480,
30500,16032.064,5.062,
31000,14629.259,5.699,
31500,14800.000,5.608,
32000,13800.000,6.116,
32500,14200.000,5.803,
33000,14428.858,5.806,
33500,14600.000,5.658,
34000,14028.056,5.971,
34500,14600.000,5.616,
35000,15030.060,5.560,
35500,14600.000,5.562,
36000,15200.000,5.395,
36500,15430.862,5.221,
37000,15200.000,5.447,
37500,13827.655,5.986,
38000,13400.000,6.254,
38500,15230.461,5.395,
39000,14228.457,5.915,
39500,14800.000,5.608,
40000,15030.060,5.493,
40500,14829.659,5.554,
41000,14800.000,5.595,
41500,14600.000,5.685,
42000,13800.000,6.072,
42500,13226.453,6.470,
43000,15000.000,5.467,
43500,14228.457,5.859,
44000,15400.000,5.351,
44500,15430.862,5.299,
45000,14200.000,5.746,
45500,14000.000,5.986,
46000,14829.659,5.554,
46500,14000.000,6.014,
47000,13026.052,6.415,
47500,14200.000,5.972,
48000,15200.000,5.382,
48500,14629.259,5.644,
49000,15200.000,5.421,
49500,15831.663,5.190,
50000,15000.000,5.440,
50500,15030.060,5.413,
51000,16633.267,4.807,
51500,17000.000,4.729,
52000,15430.862,5.455,
52500,13827.655,6.000,
53000,14600.000,5.630,
53500,14228.457,5.831,
54000,13400.000,6.313,
54500,14428.858,5.667,
55000,14428.858,5.861,
55500,15400.000,5.325,
56000,14629.259,5.685,
56500,15200.000,5.342,
57000,15030.060,5.387,
57500,15600.000,5.218,
58000,16400.000,4.939,
58500,15831.663,5.177,
59000,15600.000,5.205,
59500,15800.000,5.152,
60000,14428.858,5.778,
60500,15200.000,5.355,
61000,16032.064,5.100,
61500,18000.000,4.400,
62000,14428.858,5.750,
62500,14600.000,5.753,
63000,14829.659,5.608,
63500,16032.064,5.150,
64000,14200.000,5.845,
64500,14428.858,5.764,
65000,14200.000,5.831,
65500,13627.255,6.235,
66000,13627.255,6.132,
66500,13200.000,6.288,
67000,12825.651,6.703,
67500,13000.000,6.523,
68000,14228.457,5.789,
68500,15230.461,5.487,
69000,14000.000,5.986,
69500,14228.457,5.887,
70000,14629.259,5.575,
70500,14829.659,5.541,
71000,15400.000,5.273,
71500,15600.000,5.269,
72000,15030.060,5.427,
72500,15000.000,5.440,
73000,13827.655,6.101,
73500,13827.655,6.101,
74000,14829.659,5.595,
74500,16232.465,4.975,
75000,15400.000,5.286,
75500,15631.263,5.141,
76000,13026.052,6.431,
76500,14629.259,5.726,
77000,13827.655,6.043,
77327,13149.847,5.605,
